Name,affiliation,homepage,scholar-id,citations,h-index
Chang-Hun Kim,Korea University,http://kucg.korea.ac.kr/new/about/people.php,,,
Gyungho Lee,Korea University,http://arch.korea.ac.kr,,,
Taeweon Suh,Korea University,http://esca.korea.ac.kr,,,
HeuiSeok Lim,Korea University,http://blp.korea.ac.kr/?page_id=2707,HMTkz7oAAAAJ,2240.0,23.0
Sung Woo Chung,Korea University,http://smrl.korea.ac.kr/bbs/professor_biographical_sketch.php,njN9VcoAAAAJ,1578.0,20.0
Sungdeok Cha,Korea University,http://dependable.korea.ac.kr/professor,,,
Chuck Yoo,Korea University,https://os.korea.ac.kr/?page_id=184,,,
Tae-Eui	Kam,Korea University,http://mailab.korea.ac.kr,y7B2OsUAAAAJ,263.0,7.0
Gunjae Koo,Korea University,http://gunjaekoo.com,mjxNeSAAAAAJ,440.0,9.0
Juseop Lee,Korea University,https://sites.google.com/site/juseoplee,UqYPZsYAAAAJ,755.0,14.0
Won-Ki Jeong,Korea University,http://hvcl.korea.ac.kr,bnyKqkwAAAAJ,2848.0,27.0
Hyogon Kim,Korea University,https://widen.korea.ac.kr/wiki/index.php/%EA%B9%80%ED%9A%A8%EA%B3%A4,,,
SangKeun Lee,Korea University,http://dilab.korea.ac.kr/?page_id=658,BGSUpLgAAAAJ,1154.0,18.0
Heung-Il Suk,Korea University,https://milab.korea.ac.kr,dl_oZLwAAAAJ,8368.0,34.0
Sung-Gi Min,Korea University,http://hcl.korea.ac.kr/index.php/people,,,
Hyeoncheol Kim,Korea University,https://ini.korea.ac.kr/professor,MnqNdkoAAAAJ,5375.0,35.0
Wonzoo Chung,Korea University,http://spl.korea.ac.kr/professor,uqTgfIMAAAAJ,819.0,18.0
Heon-Chang Yu,Korea University,http://ds.korea.ac.kr/index.php/professor,dwvceYUAAAAJ,2754.0,30.0
Dongsuk Yook,Korea University,http://ai.korea.ac.kr/index.php/professor,,,
Gerard J. Kim,Korea University,https://dxp.korea.ac.kr/index.php?mid=page_QEGJ80,7UCco8IAAAAJ,5872.0,36.0
Changhee Joo,Korea University,https://slowlab.korea.ac.kr,ZTvziRoAAAAJ,2395.0,26.0
Won-Gyu Lee,Korea University,https://inc.korea.ac.kr/menu/4?lang=en,,,
Sungjoon Choi,Korea University,https://sites.google.com/view/sungjoon-choi/home,T3-0OQ8AAAAJ,560.0,12.0
Jaewoo Kang,Korea University,http://dmis.korea.ac.kr/people,,,
Seong-Whan Lee,Korea University,http://pr.korea.ac.kr,,,
Seung Jun Baek,Korea University,https://singkru.github.io,,,
Hakjoo Oh,Korea University,http://prl.korea.ac.kr/~pronto/home,3dX_cckAAAAJ,1194.0,18.0
Christian Wallraven,Korea University,http://cogsys.korea.ac.kr/Cognitive_Systems.html,VJuuzLwAAAAJ,4389.0,37.0
Heejo Lee,Korea University,https://ccs.korea.ac.kr/people/heejo,lsKlsJ8AAAAJ,7855.0,39.0
Engin Erzin,Koç University,http://mysite.ku.edu.tr/eerzin,8Bkxdx4AAAAJ,2437.0,26.0
Oznur Ozkasap,Koç University,http://home.ku.edu.tr/~oozkasap,v2WiJeIAAAAJ,3992.0,27.0
Yucel Yemez,Koç University,http://network.ku.edu.tr/~yyemez,12csu04AAAAJ,2773.0,29.0
T. Metin Sezgin,Koç University,http://portal.ku.edu.tr/~mtsezgin,54PfvHMAAAAJ,2610.0,24.0
Didem Unat,Koç University,http://home.ku.edu.tr/~dunat,,,
Deniz Yuret,Koç University,http://www.denizyuret.com,EJurXJ4AAAAJ,4592.0,30.0
Attila Gürsoy,Koç University,http://mysite.ku.edu.tr/agursoy,XDcZ2DQAAAAJ,10998.0,46.0
Baris Akgun,Koç University,https://mysite.ku.edu.tr/baakgun,5sL0xZ4AAAAJ,931.0,12.0
Alptekin Küpçü,Koç University,http://home.ku.edu.tr/~akupcu,lr806D4AAAAJ,3377.0,23.0
Aykut Erdem,Koç University,https://aykuterdem.github.io,,,
Takeyuki Tamura,Kyoto University,http://sunflower.kuicr.kyoto-u.ac.jp/~tamura/index.html.en,OfCjNzEAAAAJ,843.0,18.0
Shuichi Miyazaki,Kyoto University,http://www.lab2.kuis.kyoto-u.ac.jp/~shuichi,6rzcMYwAAAAJ,1971.0,22.0
Shin-ichi Minato,Kyoto University,http://www.lab2.kuis.kyoto-u.ac.jp/minato/index-e.html,REcGeeQAAAAJ,4391.0,28.0
Akihiro Yamamoto,Kyoto University,http://www.iip.ist.i.kyoto-u.ac.jp/member/akihiro/index-e.html,,,
Hisashi Kashima,Kyoto University,http://www.ml.ist.i.kyoto-u.ac.jp/en,bkTB0t8AAAAJ,8424.0,44.0
Naofumi Takagi,Kyoto University,http://www.lab3.kuis.kyoto-u.ac.jp/~ntakagi/ntakagi.html,,,
Shohei Nobuhara,Kyoto University,https://shohei.nobuhara.org/index.en.html,keXiLQ0AAAAJ,1599.0,16.0
Ken Umeno,Kyoto University,http://chaosken.amp.i.kyoto-u.ac.jp/index_eng.html,,,
Naoshi Nishimura,Kyoto University,http://www.cs.kyoto-u.ac.jp/en/profile/naoshi-nishimura,,,
Kazuyuki Yagasaki,Kyoto University,http://yang.amp.i.kyoto-u.ac.jp/~yagasaki/index_e.html,,,
Makoto Yamada,Kyoto University,https://riken-yamada.github.io,1cKNu1gAAAAJ,3314.0,30.0
Hiroshi Nagamochi,Kyoto University,https://www-or.amp.i.kyoto-u.ac.jp/members/nag/index-e.html,,,
Shigeo Matsubara,Kyoto University,https://kyouindb.iimc.kyoto-u.ac.jp/e/yU9jT,,,
Toyoaki Nishida,Kyoto University,https://www.ii.ist.i.kyoto-u.ac.jp/?page_id=181&lang=en,yBpGoLMAAAAJ,4969.0,31.0
Daisuke Kawahara,Kyoto University,http://nlp.ist.i.kyoto-u.ac.jp/member/kawahara/index-en.html,Cfp1XmUAAAAJ,3285.0,28.0
Toru Ishida,Kyoto University,http://www.ai.soc.i.kyoto-u.ac.jp/~ishida,x11Wp_sAAAAJ,13239.0,56.0
Tatsuya Akutsu,Kyoto University,http://www.bic.kyoto-u.ac.jp/takutsu/members/takutsu,IwippccAAAAJ,13297.0,55.0
Yukiyasu Kamitani,Kyoto University,http://kamitani-lab.ist.i.kyoto-u.ac.jp,m5wNiJ4AAAAJ,9140.0,32.0
Hiroyuki Masuyama,Kyoto University,http://infosys.sys.i.kyoto-u.ac.jp/masuyama/index-en.html,8ZRlqyIAAAAJ,891.0,16.0
Kenji Kashima,Kyoto University,http://www.bode.amp.i.kyoto-u.ac.jp/~kashima,bCRWekMAAAAJ,1135.0,18.0
Yasuo Okabe,Kyoto University,https://www.net.ist.i.kyoto-u.ac.jp/ja,Y4AUoowAAAAJ,1553.0,20.0
Qiang Ma,Kyoto University,https://www.db.soc.i.kyoto-u.ac.jp/~qiang/index-e.html,h4AD-WQAAAAJ,1049.0,17.0
Masaaki Iiyama,Kyoto University,http://www.iiyama-lab.org,MI-yYJYAAAAJ,365.0,8.0
Hitoshi Yoshikawa,Kyoto University,https://kyouindb.iimc.kyoto-u.ac.jp/e/uZ6fQ,,,
Atsushi Nakazawa,Kyoto University,http://www.design.kyoto-u.ac.jp/faculty/a-nakazawa,vsAumE0AAAAJ,3391.0,26.0
Sadao Kurohashi,Kyoto University,http://nlp.ist.i.kyoto-u.ac.jp/member/kuro/index.html,gpKS5P0AAAAJ,6400.0,38.0
Takatsune Kumada,Kyoto University,http://www.genome.ist.i.kyoto-u.ac.jp/index.en.html,,,
Hidetoshi Shimodaira,Kyoto University,http://stat.sys.i.kyoto-u.ac.jp,LvoIaIsAAAAJ,15835.0,26.0
Kazuyoshi Takagi,Kyoto University,http://kyouindb.iimc.kyoto-u.ac.jp/e/hU7zC,,,
Takayuki Kanda,Kyoto University,http://www.robot.soc.i.kyoto-u.ac.jp/~kanda,BL9EACgAAAAJ,20920.0,76.0
Satoshi Tsujimoto,Kyoto University,http://www-is.amp.i.kyoto-u.ac.jp/lab/en/tujimoto,,,
Yoshito Ohta,Kyoto University,http://www.bode.amp.i.kyoto-u.ac.jp/member/yoshito_ohta/research-en.html,,,
Ko Nishino,Kyoto University,https://vision.ist.i.kyoto-u.ac.jp/people,SXXEZhYAAAAJ,7218.0,41.0
Toshio Aoyagi,Kyoto University,http://wwwfs.acs.i.kyoto-u.ac.jp/~aoyagi/DATA/TOP.html,,,
Shinsuke Mori,Kyoto University,http://www.ar.media.kyoto-u.ac.jp/mori/author/main-e.html,,,
Toshiyuki Tanaka,Kyoto University,http://www-adsys.sys.i.kyoto-u.ac.jp/tt/Tanaka-e.html,J_bqd7EAAAAJ,4943.0,34.0
Akihiro Sato,Kyoto University,http://ssuopt.amp.i.kyoto-u.ac.jp/akihiro/wiki_eng,,,
Kazuyoshi Yoshii,Kyoto University,http://sap.ist.i.kyoto-u.ac.jp/members/yoshii,QaNTClUAAAAJ,3144.0,30.0
Hiroaki Mizuhara,Kyoto University,https://researchmap.jp/mizuhara/?lang=english,iSI_3FgAAAAJ,1326.0,12.0
Yoshimasa Nakamura,Kyoto University,http://www-is.amp.i.kyoto-u.ac.jp/ynaka/index-e.html,jemlrzoAAAAJ,16254.0,68.0
Hiroaki Kawashima,Kyoto University,https://vision.kuee.kyoto-u.ac.jp/~hiroaki/index-e.html,,,
Nobuo Yamashita,Kyoto University,http://www-optima.amp.i.kyoto-u.ac.jp/~nobuo/soran.html,,,
Kohei Suenaga,Kyoto University,https://www.fos.kuis.kyoto-u.ac.jp/~ksuenaga,rwSrOdwAAAAJ,369.0,10.0
Keishi Tajima,Kyoto University,http://www.dl.soc.i.kyoto-u.ac.jp/~tajima/index.html,,,
Atsushi Igarashi,Kyoto University,https://www.fos.kuis.kyoto-u.ac.jp/~igarashi/index.html.en,OupExl8AAAAJ,3692.0,27.0
Tatsuya Kawahara,Kyoto University,http://sap.ist.i.kyoto-u.ac.jp/members/kawahara,o3AmlFYAAAAJ,8834.0,45.0
Masatoshi Yoshikawa,Kyoto University,https://www.db.soc.i.kyoto-u.ac.jp/~yoshikawa/index-en.html,yMFHG7wAAAAJ,6596.0,32.0
Mitsuru Shibayama,Kyoto University,http://yang.amp.i.kyoto-u.ac.jp/~shibayama/top_e.html,UGGjzjEAAAAJ,113.0,7.0
Seong Tae Kim,Kyung Hee University,https://sites.google.com/site/sseongtaekim,DEQbVOwAAAAJ,464.0,12.0
Eui-Nam Huh,Kyung Hee University,http://icnslab.net/#/introduction,0ATpZl0AAAAJ,7737.0,40.0
Gyeong-Moon Park,Kyung Hee University,https://agilabs.github.io/html/members.html,Sz6rfOMAAAAJ,116.0,7.0
Choong Seon Hong,Kyung Hee University,http://networking.khu.ac.kr/layouts/net/members/mem01.htm,oKANWloAAAAJ,16093.0,57.0
Jinwoo Choi,Kyung Hee University,https://sites.google.com/site/jchoivision,WcCMuIEAAAAJ,2171.0,9.0
Lok-won Kim,Kyung Hee University,http://ce.khu.ac.kr/eng/blog/blog_page.php?r_Idx=28&b_menuNum=2,Df1_a_4AAAAJ,456.0,12.0
Sung-Ho Kim,Kyungpook National University,http://mmlab.knu.ac.kr,idJ2jfUAAAAJ,6675.0,42.0
Seokin Hong,Kyungpook National University,https://sites.google.com/view/seokinhong,RdB0pDUAAAAJ,324.0,11.0
Byung Chul Tak,Kyungpook National University,http://sites.google.com/view/knudiscolab,-wM1-88AAAAJ,1057.0,17.0
Sang-hyo Park,Kyungpook National University,http://sites.google.com/view/knuvi,ZG8REuYAAAAJ,348.0,7.0
Anand Paul,Kyungpook National University,https://connectedcomputing.weebly.com,QrOVUgwAAAAJ,5871.0,39.0
Eunjoo Lee,Kyungpook National University,http://zorba.knu.ac.kr,qktG3K8AAAAJ,168.0,8.0
Dong-Sun Kim,Kyungpook National University,http://www.darkrsw.net,Rmzs0QIAAAAJ,2246.0,22.0
Soon Ki Jung,Kyungpook National University,http://vr.knu.ac.kr,Y4a0vmsAAAAJ,2856.0,28.0
Nakhoon Baek,Kyungpook National University,http://mobilegraphicslab.knu.ac.kr,WRNPbNoAAAAJ,482.0,11.0
Jeonghong Kim,Kyungpook National University,http://sites.google.com/view/msp-lab,,,
Jae-il Kim,Kyungpook National University,https://sites.google.com/view/ipalab,L8cMLmEAAAAJ,391.0,10.0
Sungkee Lee,Kyungpook National University,http://devicesw.knu.ac.kr/front,xqEqhtEAAAAJ,1024.0,10.0
Kyong Hoon Kim,Kyungpook National University,http://rtc.knu.ac.kr,CoYSI0MAAAAJ,20894.0,79.0
Il Kon Kim,Kyungpook National University,http://www.ihis.or.kr,aCgpEqcAAAAJ,591.0,13.0
Woo Jin Lee,Kyungpook National University,http://selab.knu.ac.kr,mu0cyK8AAAAJ,497.0,10.0
Yongju Lee,Kyungpook National University,http://dbms.knu.ac.kr,Eo7HrZEAAAAJ,262.0,8.0
Inuk Jung,Kyungpook National University,http://cobi.knu.ac.kr,zVRA_KsAAAAJ,492.0,11.0
Yongtae Kim,Kyungpook National University,https://scholar.google.com/citations?user=Nhfl_i8AAAAJ,Nhfl_i8AAAAJ,590.0,12.0
Hyeyoung Park,Kyungpook National University,http://bclab.knu.ac.kr,rP8xQqYAAAAJ,979.0,14.0
Sihyung Lee,Kyungpook National University,http://goo.gl/jNjBj,,,
Jae-Soo Kim,Kyungpook National University,http://computer.knu.ac.kr,,,
Li-Mei Peng,Kyungpook National University,http://ican.knu.ac.kr,OujN4S0AAAAJ,1399.0,17.0
Sangwook Kim,Kyungpook National University,http://media.knu.ac.kr,yt_Sl6oAAAAJ,24786.0,77.0
Kyungshik Lim,Kyungpook National University,http://wicom.knu.ac.kr,,,
Young-Woo Kwon,Kyungpook National University,http://sslab.knu.ac.kr,ld-VWe8AAAAJ,896.0,13.0
Dongkyun Kim,Kyungpook National University,https://monet.knu.ac.kr/m_professor,IsKrxuwAAAAJ,5222.0,38.0
Seyoung Park,Kyungpook National University,http://nlp.knu.ac.kr,TPBJpLQAAAAJ,1947.0,20.0
Kwan Woo Ryu,Kyungpook National University,http://isaac.knu.ac.kr,5H3CirEAAAAJ,1862.0,23.0
Young-Kyoon Suh,Kyungpook National University,https://sites.google.com/view/yksuh,MTygvIsAAAAJ,176.0,8.0
Ki Jun Han,Kyungpook National University,http://netopia.knu.ac.kr,QI61sTgAAAAJ,4879.0,30.0
Ku-Jin Kim,Kyungpook National University,http://bh.knu.ac.kr/~kujinkim,yD2zLvYAAAAJ,679.0,15.0
Yunja Choi,Kyungpook National University,http://sselab.dothome.co.kr/wordpress/index.php/yunjachoi,_m9BfuwAAAAJ,502.0,14.0
Seok Joo Koh,Kyungpook National University,https://iot.knu.ac.kr,DAbaxjEAAAAJ,1869.0,22.0
Susan Fife Dorchak,LIU Post,http://www.liu.edu/CWPost/Academics/Faculty/Faculty/D/Susan-Fife-Dorchak?rn=Faculty,,,
Christopher Malinowski,LIU Post,http://www.liu.edu/CWPost/Academics/Faculty/Faculty/M/Christopher-Malinowski,,,
John J. Regazzi,LIU Post,http://liu-post.academia.edu/JohnRegazzi,uzY6ciAAAAAJ,421.0,11.0
Steven Heim,LIU Post,http://www.liu.edu/CWPost/Academics/Faculty/Faculty/H/Steven-Heim?rn=Faculty,,,
François Bry,LMU Munich,https://www.pms.ifi.lmu.de/mitarbeiter/derzeitige/francois-bry,uERnzWQAAAAJ,6330.0,38.0
Claudia Linnhoff,LMU Munich,http://www.mobile.ifi.lmu.de/team/claudia-linnhoff-popien,bJBAUu8AAAAJ,4928.0,26.0
Helmut Küchenhoff,LMU Munich,https://www.stablab.stat.uni-muenchen.de,MIHbY4UAAAAJ,8743.0,50.0
Mila E. Majster-Cederbaum,LMU Munich,https://www.sosy-lab.org/people/majster-cederbaum,,,
Gitta Kutyniok,LMU Munich,https://www.math.lmu.de/~kutyniok,JHs9LssAAAAJ,13333.0,52.0
Alexander Fraser,LMU Munich,https://www.cis.uni-muenchen.de/~fraser,4ZIZK08AAAAJ,3109.0,29.0
Rolf Hennicker,LMU Munich,https://www.sosy-lab.org/people/hennicker,,,
Volker Tresp,LMU Munich,http://www.dbs.ifi.lmu.de/~tresp,xIJHTUwAAAAJ,16415.0,58.0
Göran Kauermann,LMU Munich,https://www.en.wisostat.statistik.uni-muenchen.de,b4tlea0AAAAJ,3900.0,33.0
Volker Heun,LMU Munich,https://www.bio.ifi.lmu.de/mitarbeiter/volker-heun/index.html,,,
Martin Hofmann,LMU Munich,https://www.tcs.ifi.lmu.de/people/martin-hofmann,,,
Dirk Beyer,LMU Munich,https://www.sosy-lab.org/people/beyer,AFOIl1IAAAAJ,8146.0,46.0
Hinrich Schütze,LMU Munich,https://www.cis.uni-muenchen.de/schuetze,qIL9dWUAAAAJ,63128.0,68.0
Christian Böhm,LMU Munich,http://dmm.dbs.ifi.lmu.de/cms/team/professoren/christian_boehm/index.html,T9OSNwkAAAAJ,15174.0,64.0
Alexander Wiethoff,LMU Munich,http://www.mmi.ifi.lmu.de/team/alexander.wiethoff,i4x6QwkAAAAJ,683.0,14.0
Klaus U. Schulz,LMU Munich,https://www.cis.uni-muenchen.de/people/schulz.html,,,
Peer Kröger,LMU Munich,http://www.dbs.ifi.lmu.de/cms/personen/professoren/kroeger/index.html,o_OWGOwAAAAJ,9098.0,43.0
Thomas Seidl,LMU Munich,http://www.dbs.ifi.lmu.de/cms/personen/professoren/seidl/index.html,0fOi9KkAAAAJ,11920.0,51.0
Martin Wirsing,LMU Munich,https://www.sosy-lab.org/people/wirsing,QonRHo8AAAAJ,7230.0,42.0
Eyke Hüllermeier,LMU Munich,https://www.kiml.ifi.lmu.de,usVJeNN3xFAC,15943.0,62.0
Caroline C. Friedel,LMU Munich,https://www.bio.ifi.lmu.de/mitarbeiter/caroline-friedel/index.html,FcW0DAUAAAAJ,4943.0,35.0
Wolfgang Hesse,LMU Munich,https://www.sosy-lab.org/people/hesse,,,
Matthias Schubert,LMU Munich,http://www.dbs.ifi.lmu.de/cms/personen/professoren/schubert/index.html,GEnUYjQAAAAJ,3344.0,28.0
Andreas Butz,LMU Munich,http://www.medien.ifi.lmu.de/team/andreas.butz,8_z5YpQAAAAJ,6146.0,41.0
Bernd Bischl,LMU Munich,https://www.slds.stat.uni-muenchen.de,s34UckkAAAAJ,6154.0,38.0
Dieter August Kranzlmüller,LMU Munich,http://www.nm.ifi.lmu.de/~kranzlm,,,
Albrecht Schmidt,LMU Munich,https://www.en.um.informatik.uni-muenchen.de/people/professors/schmidt/index.html,qM5jR7YAAAAJ,25789.0,72.0
Hans-Peter Kriegel,LMU Munich,http://www.dbs.ifi.lmu.de/cms/personen/professoren/kriegel/index.html,DBf9LC4AAAAJ,89935.0,102.0
Ralf Martin Zimmer,LMU Munich,https://www.bio.ifi.lmu.de/mitarbeiter/ralf-zimmer/index.html,lJd_PUwAAAAJ,12002.0,57.0
Heinrich Hussmann,LMU Munich,http://www.medien.ifi.lmu.de/team/heinrich.hussmann,kwha-i8AAAAJ,7725.0,45.0
Humaira Kamal,LUMS,https://lums.edu.pk/lums_employee/506,gkEcZSgAAAAJ,255.0,6.0
Fareed Zaffar,LUMS,https://lums.edu.pk/lums_employee/422,,,
Junaid Haroon Siddiqui,LUMS,https://www.junaidharoonsiddiqui.com,dvKylVEAAAAJ,435.0,12.0
Shafay Shamail,LUMS,https://lums.edu.pk/lums_employee/533,LEWgqDAAAAAJ,765.0,15.0
Imdadullah Khan,LUMS,https://lums.edu.pk/lums_employee/4100,aMwi6UwAAAAJ,458.0,14.0
Murtaza Taj,LUMS,https://lums.edu.pk/lums_employee/2860,Gk3G9N0AAAAJ,968.0,14.0
Yasir Mehmood,LUMS,https://lums.edu.pk/lums_employee/4841,,,
Mobin Javed,LUMS,http://web.lums.edu.pk/~mobin,jVAQ9IAAAAAJ,759.0,15.0
Mian M. Awais,LUMS,https://lums.edu.pk/lums_employee/516,wkxlfFAAAAAJ,1065.0,16.0
Asim Karim,LUMS,http://web.lums.edu.pk/~akarim,NXFekJ4AAAAJ,3010.0,24.0
Naveed Arshad,LUMS,https://lums.edu.pk/lums_employee/1352,jDcSbQYAAAAJ,1169.0,15.0
Muhammad Hamad Alizai,LUMS,http://web.lums.edu.pk/~alizai,L4lhO6AAAAAJ,1341.0,15.0
Ihsan Ayyub Qazi,LUMS,http://web.lums.edu.pk/~ihsan,lVzlcmUAAAAJ,818.0,12.0
Basit Shafiq,LUMS,http://web.lums.edu.pk/~basit,ImR86jUAAAAJ,1807.0,21.0
Suleman Shahid,LUMS,https://lums.edu.pk/lums_employee/4407,,,
Zafar Ayyub Qazi,LUMS,https://lums.edu.pk/lums_employee/2408,O5uXfioAAAAJ,1720.0,9.0
Keith Cheverst,Lancaster University,https://www.lancaster.ac.uk/scc/about-us/people/keith-cheverst,XElVSIEAAAAJ,8431.0,42.0
