Name,affiliation,homepage,scholar-id,citations,h-index
Marco Carbone,IT University of Copenhagen,https://pure.itu.dk/portal/en/persons/marco-carbone(9027b41a-4159-4db7-9ddd-8fc8f41f1fb3).html,abe9klkAAAAJ,3954.0,25.0
Lene Nielsen,IT University of Copenhagen,https://pure.itu.dk/portal/en/persons/lene-nielsen(1052b289-f510-4c5a-9662-2db48c12ebc2).html,NduaoNUAAAAJ,2228.0,25.0
Sami S. Brandt,IT University of Copenhagen,http://image.diku.dk/sbrandt,P7lhQ30AAAAJ,2416.0,21.0
Michael Szell,IT University of Copenhagen,http://michael.szell.net,3kwJhIcAAAAJ,3419.0,23.0
Mircea Filip Lungu,IT University of Copenhagen,https://pure.itu.dk/portal/da/persons/mircea-lungu(02960d47-7677-4b2c-99d4-490a31fd6885).html,7zx6Cg0AAAAJ,2231.0,28.0
Willard Rafnsson,IT University of Copenhagen,https://pure.itu.dk/portal/da/persons/willard-rafnsson(9cf737ee-bd9a-4f7e-b865-b6ff6ed01fde).html,LvbsGtkAAAAJ,190.0,7.0
Giacomo Poderi,IT University of Copenhagen,https://pure.itu.dk/portal/en/persons/giacomo-poderi(534a54a6-fa36-466a-a1c1-461c54660bcc).html,PhnSRJwAAAAJ,161.0,8.0
Natalie Schluter,IT University of Copenhagen,https://pure.itu.dk/portal/en/persons/natalie-elaine-schluter(879e7ac4-e64c-4c5f-9591-421e56cd0678).html,9roj6ZEAAAAJ,459.0,11.0
Baki Cakici,IT University of Copenhagen,https://pure.itu.dk/portal/en/persons/baki-cakici(b614ac6f-eefa-44a3-8b9a-092b88d86d37).html,0UVuv_0AAAAJ,288.0,11.0
Aske Mottelson,IT University of Copenhagen,https://pure.itu.dk/portal/en/persons/aske-mottelson(410df04c-bc1d-4cd3-9726-c35469ddab8c).html,TJ4FMD8AAAAJ,389.0,12.0
Anna Vallgårda,IT University of Copenhagen,https://pure.itu.dk/portal/en/persons/anna-vallgaarda(2fa5dc89-7d78-45d0-96c7-e8f39b78dd3e).html,sRVXyvkAAAAJ,1337.0,17.0
Andres Faina,IT University of Copenhagen,https://pure.itu.dk/portal/en/persons/andres-faina(7dd48cfe-3069-4563-bef4-ef661c18387a).html,KxfaneoAAAAJ,622.0,14.0
Radu-Cristian Curticapean,IT University of Copenhagen,https://pure.itu.dk/portal/da/persons/raducristian-curticapean(53c45a58-4c3c-424c-80a2-c39e733fd7c3).html,5MeyUVQAAAAJ,458.0,11.0
Therese Graversen,IT University of Copenhagen,https://pure.itu.dk/portal/da/persons/therese-graversen(1578b20c-b5d0-466f-b114-2582529ddc53).html,Q5A51XMAAAAJ,179.0,6.0
Michele Coscia,IT University of Copenhagen,https://pure.itu.dk/portal/da/persons/michele-coscia(90b501a9-4d44-460b-b193-4d7d524bb21b).html,3p_bhfUAAAAJ,4645.0,23.0
Luca Maria Aiello,IT University of Copenhagen,http://www.lajello.com,FIX-7hcAAAAJ,3970.0,30.0
Anders Sundnes Løvlie,IT University of Copenhagen,https://pure.itu.dk/portal/en/persons/anders-sundnes-loevlie(22ec9269-2fff-4dbf-a9c7-5037559a15ee).html,UhP1dScAAAAJ,374.0,13.0
Gabriel Tsechpenakis,IUPUI,http://cs.iupui.edu/people/gavriil-tsechpenakis,y7uuI7gAAAAJ,749.0,13.0
Rajeev R. Raje,IUPUI,https://science.iupui.edu/people/raje-rajeev,kf7o8yAAAAAJ,1830.0,23.0
Arjan Durresi,IUPUI,http://cs.iupui.edu/~durresi,MrVb9FkAAAAJ,6644.0,39.0
Murat Dundar,IUPUI,http://cadkd.cs.iupui.edu,UvNbBnEAAAAJ,3384.0,28.0
Mihran Tuceryan,IUPUI,http://cs.iupui.edu/people/mihran-tuceryan,F-o1I5wAAAAJ,6527.0,27.0
George Mohler,IUPUI,http://science.iupui.edu/people/george-mohler,J-vrZ58AAAAJ,3741.0,25.0
Jiang Yu Zheng,IUPUI,http://cs.iupui.edu/~jzheng,Gih-kpUAAAAJ,2807.0,24.0
Shiaofen Fang,IUPUI,http://cs.iupui.edu/~sfang,,,
Yuni Xia,IUPUI,http://cs.iupui.edu/~yxia,,,
Xukai Zou,IUPUI,http://cs.iupui.edu/~xkzou,,,
Fengguang Song,IUPUI,http://cs.iupui.edu/~fgsong,BoVnm1wAAAAJ,846.0,14.0
Yao Liang,IUPUI,https://science.iupui.edu/people/liang-yao,Pkod5TQAAAAJ,2221.0,11.0
Aqueasha Martin-Hammond,IUPUI,https://soic.iupui.edu/people/aqueasha-martin-hammond,ldnCWNQAAAAJ,360.0,11.0
Karl F. MacDorman,IUPUI,https://soic.iupui.edu/people/karl-macdorman,W-DuNjYAAAAJ,12177.0,34.0
Andrew D Miller,IUPUI,https://soic.iupui.edu/people/andrew-miller,U5QeuUcAAAAJ,1695.0,18.0
Mohammad Al Hasan,IUPUI,http://cs.iupui.edu/~alhasan,fsCnri8AAAAJ,7673.0,34.0
Lynn Dombrowski,IUPUI,https://soic.iupui.edu/people/lynn-dombrowski,ZCNrpS8AAAAJ,1570.0,18.0
Khairi Reda,IUPUI,https://soic.iupui.edu/people/khairi-reda,sxXvVekAAAAJ,676.0,14.0
Snehasis Mukhopadhyay,IUPUI,http://cs.iupui.edu/~smukhopa,,,
Francesco Cafaro,IUPUI,https://soic.iupui.edu/people/francesco-cafaro,gvdVQ7gAAAAJ,367.0,11.0
Erin Brady,IUPUI,https://soic.iupui.edu/people/erin-brady,BAZIWBUAAAAJ,1326.0,18.0
Davide Bolchini,IUPUI,https://soic.iupui.edu/people/davide-bolchini,vUNp_gwAAAAJ,2331.0,25.0
James H. Hill,IUPUI,http://sebox.cs.iupui.edu,,,
Mahdi Fazeli,IUST,http://ce.iust.ac.ir/page.php?slct_pg_id=11585&sid=14&slc_lang=en,XeHQnLMAAAAJ,1779.0,23.0
Eynollah Khanjari,IUST,http://www.iust.ac.ir/content/22145/Dr.Khanjari,7o0YDzkAAAAJ,74.0,6.0
Zeinab Movahedi,IUST,http://www.iust.ac.ir/content/26538/Dr-Zeinab-Movahedi,2179AKkAAAAJ,499.0,11.0
A. Akbari Azirani,IUST,http://ce.iust.ac.ir/page.php?slct_pg_id=6537&sid=14&slc_lang=en,pCil4_cAAAAJ,1326.0,18.0
Hakem Beitollahi,IUST,http://ce.iust.ac.ir/page.php?slct_pg_id=18185&sid=14&slc_lang=en,SMnMHbQAAAAJ,725.0,15.0
Mehrdad Ashtiani,IUST,http://www.iust.ac.ir/page.php?slct_pg_id=18184&sid=14&slc_lang=en,dsdZaDAAAAAJ,272.0,9.0
Mohammad Reza Mohammadi,IUST,http://ce.iust.ac.ir/page.php?slct_pg_id=18188&sid=14&slc_lang=en,H34y7Q0AAAAJ,325.0,9.0
Vesal Hakami,IUST,http://www.iust.ac.ir/page.php?slct_pg_id=18186&sid=14&slc_lang=en,l3D_gCAAAAAJ,245.0,9.0
Mohammad Abdollahi Azgomi,IUST,http://www.iust.ac.ir/content/8313/Dr.-Abdollahi-Azgomi,OcWAFjcAAAAJ,1883.0,24.0
Mahmoud Fathy,IUST,http://ce.iust.ac.ir/content/579/Mahmoud-Fathy,,,
Behrooz Minaei,IUST,http://ce.iust.ac.ir/content/544/Dr.-Behrouz-Minaei,M8tgU-wAAAAJ,5752.0,37.0
Saeed Parsa,IUST,http://www.iust.ac.ir/page.php?slct_pg_id=717&sid=14&slc_lang=en,uONxvOwAAAAJ,1404.0,17.0
Mohsen Soryani,IUST,http://ce.iust.ac.ir/content/527/Mohsen-Soryani,,,
Hassan Naderi,IUST,http://www.iust.ac.ir/content/18922/Dr.-Naderi,-47I2ZIAAAAJ,260.0,8.0
Sauleh Eetemadi,IUST,http://ce.iust.ac.ir/page.php?slct_pg_id=18192&sid=14&slc_lang=en,Q25s5KkAAAAJ,154.0,7.0
Mohsen Sharifi,IUST,http://ce.iust.ac.ir/page.php?slct_pg_id=6531&sid=14&slc_lang=en,lboyQG8AAAAJ,3131.0,26.0
Morteza Analoui,IUST,http://ce.iust.ac.ir/content/580/welcome-you-to-his-web-page,WN82kZoAAAAJ,1221.0,19.0
Peyman Kabiri,IUST,http://ce.iust.ac.ir/content/582/Peyman-Kabiri,,,
Reza Entezari-Maleki,IUST,http://ce.iust.ac.ir/page.php?slct_pg_id=18357&sid=14&slc_lang=en,nOx3MnAAAAAJ,979.0,15.0
Amir Mahdi Hosseini Monazzah,IUST,http://ce.iust.ac.ir/page.php?slct_pg_id=18700&sid=14&slc_lang=en,C4yrITAAAAAJ,501.0,14.0
Mohammad Reza Jahed-Motlagh,IUST,http://ce.iust.ac.ir/content/1049/Dr.-Jahed-Motlagh,i5G246QAAAAJ,2424.0,24.0
Reza Berangi,IUST,http://www.iust.ac.ir/content/1074/Berangi-Reza.-PH.D,A030YlYAAAAJ,932.0,16.0
Adel Rahmani,IUST,http://www.iust.ac.ir/content/18919/Dr.Torkaman-Rahmani,,,
Naser Mozayani,IUST,http://ce.iust.ac.ir/content/583/Dr-mozayani,LAAM5tEAAAAJ,1532.0,20.0
Sayed Vahid Azhari,IUST,http://ce.iust.ac.ir/content/7755/Dr.-Azhari,,,
Mohammad Reza Kangavari,IUST,http://www.iust.ac.ir/content/1064/Dr.Kangavari,PJa-dVMAAAAJ,751.0,14.0
Edward M. Reingold,Illinois Institute of Technology,https://science.iit.edu/people/faculty/edward-reingold,UlQeH7AAAAAJ,13000.0,28.0
Bogdan Korel,Illinois Institute of Technology,https://science.iit.edu/people/faculty/bogdan-korel,,,
Peng-Jun Wan,Illinois Institute of Technology,https://science.iit.edu/people/faculty/peng-jun-wan,TXUhDokAAAAJ,12886.0,54.0
Xian-He Sun,Illinois Institute of Technology,https://science.iit.edu/people/faculty/xian-he-sun,9h3JX7MAAAAJ,7989.0,45.0
Eunice E. Santos,Illinois Institute of Technology,https://science.iit.edu/people/faculty/eunice-santos,,,
Shangping Ren,Illinois Institute of Technology,https://science.iit.edu/people/faculty/shangping-ren,jX0ar6QAAAAJ,1901.0,22.0
Sanjiv Kapoor,Illinois Institute of Technology,https://science.iit.edu/people/faculty/sanjiv-kapoor,5KwApbgAAAAJ,2346.0,26.0
Kai Shu,Illinois Institute of Technology,http://www.cs.iit.edu/~kshu,-6bAV2cAAAAJ,5807.0,27.0
Lance Fortnow,Illinois Institute of Technology,http://www.cc.gatech.edu/people/lance-fortnow,Yf5wVssAAAAJ,10446.0,46.0
Cynthia Hood,Illinois Institute of Technology,https://science.iit.edu/people/faculty/cynthia-hood,,,
Sean P. Engelson,Illinois Institute of Technology,https://science.iit.edu/people/faculty/shlomo-argamon,mjsJxhQAAAAJ,11543.0,42.0
Rujia Wang,Illinois Institute of Technology,https://rujiawang.github.io,IbOb-M4AAAAJ,283.0,8.0
Zhiling Lan,Illinois Institute of Technology,https://science.iit.edu/people/faculty/zhiling-lan,WZVDjawAAAAJ,3282.0,33.0
Yan Yan,Illinois Institute of Technology,https://www.iit.edu/directory/people/yan-yan,zhi-j1wAAAAJ,5173.0,36.0
Gady Agam,Illinois Institute of Technology,https://science.iit.edu/people/faculty/gady-agam,0wKmvY0AAAAJ,1916.0,22.0
Ioan Raicu,Illinois Institute of Technology,https://science.iit.edu/people/faculty/ioan-raicu,jE73HYAAAAAJ,12095.0,45.0
Yue Duan,Illinois Institute of Technology,https://yueduan.github.io,q3rLf5kAAAAJ,1002.0,11.0
Yuan Hong,Illinois Institute of Technology,https://science.iit.edu/people/faculty/yuan-hong,KJuZW2wAAAAJ,1489.0,21.0
Gruia Calinescu,Illinois Institute of Technology,https://science.iit.edu/people/faculty/gruia-calinescu,,,
Dong Jin,Illinois Institute of Technology,https://science.iit.edu/people/faculty/kevin-jin,-ln1Vp0AAAAJ,1395.0,20.0
Mustafa Bilgic,Illinois Institute of Technology,https://science.iit.edu/people/faculty/mustafa-bilgic,bOM9qN8AAAAJ,4091.0,19.0
Boris Glavic,Illinois Institute of Technology,https://science.iit.edu/people/faculty/boris-glavic,lCdBR8cAAAAJ,1547.0,21.0
Stefan K. Muller,Illinois Institute of Technology,http://www.cs.iit.edu/~smuller,vM6V_aMAAAAJ,145.0,6.0
Kyle C. Hale,Illinois Institute of Technology,https://science.iit.edu/people/faculty/kyle-hale,zYAOJqwAAAAJ,196.0,8.0
Dario Paccagnan,Imperial College London,https://www.doc.ic.ac.uk/~dp414,Y7wBGG8AAAAJ,415.0,10.0
Stephen H. Muggleton,Imperial College London,http://wp.doc.ic.ac.uk/shm,WxJXT2MAAAAJ,20319.0,73.0
Emil C. Lupu,Imperial College London,http://www.imperial.ac.uk/people/e.c.lupu,e23mVyoAAAAJ,10455.0,48.0
Antonio Filieri,Imperial College London,http://www.antonio.filieri.name,MdbPRwMAAAAJ,2074.0,23.0
Cristiano Calcagno,Imperial College London,http://www.imperial.ac.uk/collegedirectory/index.asp?PeopleID=767740,,,
Alessandra Russo,Imperial College London,http://www.imperial.ac.uk/people/a.russo,_6zceo4AAAAJ,4783.0,35.0
Andrew J. Davison,Imperial College London,https://www.doc.ic.ac.uk/~ajd,MrI1EV4AAAAJ,4585.0,27.0
Abbas Edalat,Imperial College London,https://www.doc.ic.ac.uk/~ae,KP1AXgwAAAAJ,2930.0,24.0
Murray Shanahan,Imperial College London,https://www.doc.ic.ac.uk/~mpsha,00bnGpAAAAAJ,9928.0,47.0
Alastair F. Donaldson,Imperial College London,http://multicore.doc.ic.ac.uk,ZIUuqNwAAAAJ,2988.0,32.0
Lluís Vilanova,Imperial College London,https://www.doc.ic.ac.uk/~lvilanov,aMMzgPoAAAAJ,685.0,11.0
Wayne Luk,Imperial College London,https://www.doc.ic.ac.uk/~wl,F1JYd9UAAAAJ,35560.0,91.0
Peter Pietzuch,Imperial College London,https://www.doc.ic.ac.uk/~prp,vYcHYoYAAAAJ,9119.0,47.0
Philippa Gardner,Imperial College London,https://www.doc.ic.ac.uk/~pg,LDe0mUwAAAAJ,2969.0,29.0
Nobuko Yoshida,Imperial College London,https://www.doc.ic.ac.uk/~yoshida,4T-p76AAAAAJ,11413.0,59.0
Iain C. C. Phillips,Imperial College London,http://www.imperial.ac.uk/collegedirectory/index.asp?PeopleID=941691,LWUnAo4AAAAJ,1339.0,20.0
Susan Eisenbach,Imperial College London,http://www.imperial.ac.uk/people/s.eisenbach,fpMB-WYAAAAJ,3369.0,26.0
Ben Glocker,Imperial College London,http://wp.doc.ic.ac.uk/bglocker,g_HtjLIAAAAJ,24100.0,64.0
Julie A. McCann,Imperial College London,http://wp.doc.ic.ac.uk/aese/person/julie-a-mccann,S6wyzdwAAAAJ,6774.0,35.0
Cristian Cadar,Imperial College London,https://www.doc.ic.ac.uk/~cristic,xQPpd1wAAAAJ,9907.0,28.0
Daniel Rueckert,Imperial College London,http://wp.doc.ic.ac.uk/dr,H0O0WnQAAAAJ,69275.0,118.0
Björn W. Schuller,Imperial College London,https://www.doc.ic.ac.uk/~bschulle,TxKNCSoAAAAJ,46302.0,97.0
Francesco Belardinelli,Imperial College London,https://www.doc.ic.ac.uk/~fbelard,Mr35r1EAAAAJ,937.0,13.0
Sergio Maffeis,Imperial College London,https://www.doc.ic.ac.uk/~maffeis,ODKP7a0AAAAJ,2237.0,20.0
Holger Pirk,Imperial College London,https://www.doc.ic.ac.uk/~hlgr,1jP_gqcAAAAJ,1065.0,15.0
Bernhard Kainz,Imperial College London,http://www.imperial.ac.uk/people/b.kainz,Igxq-YEAAAAJ,8256.0,37.0
John Knottenbelt,Imperial College London,http://www.imperial.ac.uk/people/w.knottenbelt,Vz8XWRoAAAAJ,5781.0,41.0
Guang-Zhong Yang,Imperial College London,http://www.imperial.ac.uk/people/g.z.yang,CuMvFDUAAAAJ,6409.0,37.0
Nicholas R. Jennings,Imperial College London,http://www.imperial.ac.uk/people/n.jennings,FX5CsuYAAAAJ,90955.0,131.0
Peter G. Harrison,Imperial College London,http://www.imperial.ac.uk/people/p.harrison,f6GUPSUAAAAJ,14129.0,54.0
Stefanos P. Zafeiriou,Imperial College London,http://www.imperial.ac.uk/people/s.zafeiriou,QKOH5iYAAAAJ,21246.0,65.0
Iddo Tzameret,Imperial College London,https://www.doc.ic.ac.uk/~itzamere,,,
A. J. Field,Imperial College London,http://wp.doc.ic.ac.uk/ajf,rn3Lg2wAAAAJ,3787.0,15.0
Yi-Ke Guo,Imperial College London,http://www.imperial.ac.uk/people/y.guo,-0q6cIYAAAAJ,13886.0,58.0
Naranker Dulay,Imperial College London,http://wp.doc.ic.ac.uk/nd,KXfVZq0AAAAJ,8116.0,38.0
Azalea Raad,Imperial College London,http://www.soundandcomplete.org,,,
Paul H. J. Kelly,Imperial College London,https://www.imperial.ac.uk/people/p.kelly,GIDpay0AAAAJ,17271.0,58.0
Fariba Sadri,Imperial College London,http://www.doc.ic.ac.uk/~fs,1CN_q7kAAAAJ,4401.0,31.0
Michael Huth,Imperial College London,http://www.doc.ic.ac.uk/~mrh,ZBlUaIAAAAAJ,4606.0,22.0
Mario Berta,Imperial College London,http://marioberta.info,pc_5htgAAAAJ,4087.0,30.0
Alessio Lomuscio,Imperial College London,http://www.doc.ic.ac.uk/~alessio,xdWZkEEAAAAJ,8490.0,43.0
Francesca Toni,Imperial College London,http://www.doc.ic.ac.uk/~ft,L9dwO2cAAAAJ,10288.0,47.0
Jeff Kramer,Imperial College London,http://wp.doc.ic.ac.uk/jk,t-fuDjMAAAAJ,25830.0,68.0
Dalal Alrajeh,Imperial College London,https://www.doc.ic.ac.uk/~da04,onAoWhIAAAAJ,611.0,13.0
Thomas Heinis,Imperial College London,http://wp.doc.ic.ac.uk/theinis,yJ998VYAAAAJ,2178.0,17.0
Giuliano Casale,Imperial College London,http://wp.doc.ic.ac.uk/gcasale,Os1VLoQAAAAJ,4570.0,36.0
Peter McBrien,Imperial College London,http://www.doc.ic.ac.uk/~pjm,VVV8tSwAAAAJ,1847.0,22.0
Lucia Specia,Imperial College London,http://wp.doc.ic.ac.uk/lspecia,wVl_z8kAAAAJ,13000.0,50.0
Kin K. Leung,Imperial College London,http://www.commsp.ee.ic.ac.uk/~kkleung,IpG80kwAAAAJ,18735.0,67.0
Panos Parpas,Imperial College London,http://www.doc.ic.ac.uk/~pp500,yXcvHysAAAAJ,1171.0,21.0
Sophia Drossopoulou,Imperial College London,https://wp.doc.ic.ac.uk/sd,5g4VizIAAAAJ,4261.0,34.0
Marek Rei,Imperial College London,https://www.marekrei.com,nNeD95EAAAAJ,1494.0,18.0
Antoine Cully,Imperial College London,https://www.imperial.ac.uk/people/a.cully,rZtJlPQAAAAJ,2007.0,17.0
Soteris Demetriou,Imperial College London,https://www.imperial.ac.uk/computing/people/academic-staff,4utItXUAAAAJ,1072.0,11.0
Steffen van Bakel,Imperial College London,http://www.doc.ic.ac.uk/~svb,wSUVpA0AAAAJ,1355.0,18.0
Arthur Gervais,Imperial College London,http://arthurgervais.com,jLr_xi4AAAAJ,5208.0,21.0
Herbert Wiklicky,Imperial College London,http://www.doc.ic.ac.uk/~herbert,6Uh6z5AAAAAJ,1110.0,17.0
Morris Sloman,Imperial College London,http://wp.doc.ic.ac.uk/mss,ey299DUAAAAJ,16213.0,56.0
Ruth Misener,Imperial College London,https://wp.doc.ic.ac.uk/rmisener,,,
Mark van der Wilk,Imperial College London,https://markvdw.github.io,PKcjcT4AAAAJ,1793.0,17.0
Abhijeet Ghosh,Imperial College London,http://www.doc.ic.ac.uk/~ghosh,EG_UZvwAAAAJ,3261.0,28.0
Maja Pantic,Imperial College London,http://www.ibug.doc.ic.ac.uk/maja,ygpxbK8AAAAJ,42910.0,95.0
Yves-Alexandre de Montjoye,Imperial College London,https://www.imperial.ac.uk/computing/people/academic-staff,LVJtdoEAAAAJ,6353.0,23.0
A. Aldo Faisal,Imperial College London,https://www.imperial.ac.uk/people/a.faisal,WjHjbrwAAAAJ,6780.0,31.0
Edward David Johns,Imperial College London,https://www.imperial.ac.uk/people/e.johns,dHec-LkAAAAJ,2179.0,18.0
Michael Bronstein,Imperial College London,https://www.imperial.ac.uk/people/m.bronstein,UU3N6-UAAAAJ,25550.0,71.0
Nicolas Wu,Imperial College London,https://www.imperial.ac.uk/people/n.wu,0E8zPucAAAAJ,524.0,12.0
Yingzhen Li,Imperial College London,http://yingzhenli.net/home/en/?page_id=345,gcfs8N8AAAAJ,2169.0,18.0
László Egri,Indiana State University,http://cs.indstate.edu/~legri,,,
Yongsheng Bai,Indiana State University,http://isu.indstate.edu/ybai2,,,
Arash Rafiey,Indiana State University,http://cs.indstate.edu/info/people.php,eJEmXiQAAAAJ,1049.0,18.0
Jeff Kinne,Indiana State University,https://www.indstate.edu/faculty-staff/jeffrey-kinne,,,
Dana Habeeb,Indiana University,http://danahabeeb.com,vVlyWw0AAAAJ,672.0,5.0
Thomas L. Sterling,Indiana University,https://www.soic.indiana.edu/all-people/profile.html?profile_id=303,iaP4C54AAAAJ,8581.0,39.0
Erik Stolterman,Indiana University,https://www.soic.indiana.edu/all-people/profile.html?profile_id=305,iotMZFMAAAAJ,11236.0,44.0
David J. Wild,Indiana University,http://david-wild-knzl.squarespace.com,-0YOKRoAAAAJ,2619.0,26.0
Martin A. Siegel,Indiana University,https://www.soic.indiana.edu/all-people/profile.html?profile_id=298,sZ_nSuIAAAAJ,1014.0,17.0
Steven A. Myers,Indiana University,http://wphomes.soic.indiana.edu/samyers,SQnCsswAAAAJ,2626.0,23.0
Yuan Zhou,Indiana University,https://www.soic.indiana.edu/all-people/profile.html?profile_id=442,aR34e1gAAAAJ,10480.0,24.0
Kahyun Choi,Indiana University,http://kahyunchoi.com,TYXfH1wAAAAJ,218.0,9.0
Cassidy R. Sugimoto,Indiana University,https://ella.sice.indiana.edu/~sugimoto/index.php,AjKdHVMAAAAJ,11499.0,49.0
Cenk S. Sahinalp,Indiana University,https://www.soic.indiana.edu/all-people/profile.html?profile_id=291,O8wbTncAAAAJ,22625.0,57.0
D. Martin Swany,Indiana University,https://www.soic.indiana.edu/all-people/profile.html?profile_id=307,QwTp-V8AAAAJ,3309.0,28.0
Damir Cavar,Indiana University,http://damir.cavar.me,6b8TO4cAAAAJ,1213.0,16.0
Allen B. Riddell,Indiana University,https://www.ariddell.org,zDIvI1UAAAAJ,5566.0,7.0
Vikram Jadhao,Indiana University,https://jadhaolab.engineering.indiana.edu,7m5wqk4AAAAJ,614.0,15.0
Johan Bollen,Indiana University,https://homes.luddy.indiana.edu/jbollen,jDmcdsUAAAAJ,16093.0,42.0
Zoran Tiganj,Indiana University,https://homes.luddy.indiana.edu/ztiganj,BrWVCo8AAAAJ,799.0,13.0
Katie A. Siek,Indiana University,http://wphomes.soic.indiana.edu/ksiek,-R9W7IkAAAAJ,3097.0,31.0
Justin Wood,Indiana University,http://buildingamind.com,q9EK5i0AAAAJ,2002.0,25.0
Kay Connelly,Indiana University,http://wphomes.soic.indiana.edu/connelly,uZZ7HtIAAAAJ,4261.0,37.0
Robert D. Montoya,Indiana University,http://robertdmontoya.com,JwuWrxkAAAAJ,47.0,4.0
James A. Glazier,Indiana University,https://iubphys.sitehost.iu.edu/faculty/glazier.shtml,y0pmefMAAAAJ,13236.0,61.0
Lawrence S. Moss,Indiana University,https://iulg.sitehost.iu.edu/moss,9XDfKqYAAAAJ,5745.0,30.0
Shuang Wang,Indiana University,http://www.shuangwang.org,GnDGqKQAAAAJ,4421.0,31.0
Bernard D. Frischer,Indiana University,http://frischer.org,rehhrNQAAAAJ,2202.0,25.0
Minje Kim,Indiana University,https://minjekim.com,hEfnFKAAAAAJ,2446.0,19.0
