Name,affiliation,homepage,scholar-id,citations,h-index
Frantisek Plasil,Charles University,https://d3s.mff.cuni.cz/people/frantisekplasil,QqFofxMAAAAJ,3739.0,28.0
Tomás Bures,Charles University,https://d3s.mff.cuni.cz/people/tomasbures,V5ILAxAAAAAJ,2777.0,27.0
Vít Jelínek,Charles University,https://iuuk.mff.cuni.cz/~jelinek,yD9a43oAAAAJ,804.0,16.0
Jan Hubicka,Charles University,http://www.ucw.cz/~hubicka,vhXJ0JEAAAAJ,866.0,16.0
Pavel Veselý,Charles University,https://iuuk.mff.cuni.cz/~vesely,65ss5RMAAAAJ,171.0,8.0
Irena Penev,Charles University,https://iuuk.mff.cuni.cz/~ipenev,,,
Jiri Sgall,Charles University,https://iuuk.mff.cuni.cz/~sgall,5XzFcZoAAAAJ,5302.0,37.0
Petr Hnetynka,Charles University,https://d3s.mff.cuni.cz/people/petrhnetynka,,,
Martin Loebl,Charles University,https://kam.mff.cuni.cz/~loebl,SfvFOrkAAAAJ,1321.0,19.0
Hans Raj Tiwary,Charles University,https://kam.mff.cuni.cz/~hansraj,RrFLTRYAAAAJ,841.0,12.0
Lubomír Bulej,Charles University,https://d3s.mff.cuni.cz/people/lubomirbulej,atYTBKIAAAAJ,945.0,18.0
Ondrej Cepek,Charles University,http://ktiml.mff.cuni.cz/~cepek,,,
Xueqi Cheng,Chinese Academy of Sciences,http://www.bigdatalab.ac.cn/~cxq,hY8aLqAAAAAJ,21399.0,68.0
Xilin Chen,Chinese Academy of Sciences,http://vipl.ict.ac.cn/view_people.php?url=xlchen&id=13,vVx2v20AAAAJ,28737.0,84.0
Lin Gao,Chinese Academy of Sciences,http://www.geometrylearning.com/lin,_RIupXUAAAAJ,1294.0,19.0
Wensheng Dou,Chinese Academy of Sciences,http://www.tcse.cn/~wsdou,NYHyagEAAAAJ,369.0,12.0
Jin Huang,Chinese Academy of Sciences,http://www.jin-huang.net/homepage,,,
Qianqian Xu,Chinese Academy of Sciences,http://vipl.ict.ac.cn/view_people.php?url=qianqianxu&id=155,MjifS2MAAAAJ,998.0,14.0
Huawei Li,Chinese Academy of Sciences,http://teacher.ucas.ac.cn/~lihuawei,,,
Teng Han,Chinese Academy of Sciences,http://teng-han.com,kHKwQ9gAAAAJ,556.0,12.0
Le Sun,Chinese Academy of Sciences,http://www.icip.org.cn/team/sunle,6bFNhtwAAAAJ,2745.0,24.0
Dong-Ming Yan,Chinese Academy of Sciences,https://sites.google.com/site/yandongming,xAFSO3AAAAAJ,2889.0,26.0
Kai Chen,Chinese Academy of Sciences,http://www.kaichen.org,i869JHoAAAAJ,3947.0,30.0
Shaowei Cai,Chinese Academy of Sciences,http://teacher.ucas.ac.cn/~caisw,mcuXqQoAAAAJ,2103.0,26.0
Weiming Hu,Chinese Academy of Sciences,http://teacher.ucas.ac.cn/~huweiming,Wl4tl4QAAAAJ,31324.0,73.0
Jiafeng Guo,Chinese Academy of Sciences,http://teacher.ucas.ac.cn/~0023936,nD0I3PUAAAAJ,9107.0,48.0
Xianpei Han,Chinese Academy of Sciences,http://www.icip.org.cn/team/hanxianpei,pA88bm4AAAAJ,2541.0,21.0
Feng Tian,Chinese Academy of Sciences,http://lcs.ios.ac.cn/~fengt,,,
Yu Hu,Chinese Academy of Sciences,http://teacher.ucas.ac.cn/~huyu,VPA-MkkAAAAJ,1420.0,20.0
Shuqiang Jiang,Chinese Academy of Sciences,http://vipl.ict.ac.cn/homepage/jsq,4Rvn-ykAAAAJ,4973.0,40.0
Naijun Zhan,Chinese Academy of Sciences,http://lcs.ios.ac.cn/~znj,bd-XZkYAAAAJ,1961.0,25.0
Guozhu Meng,Chinese Academy of Sciences,https://impillar.github.io,fpE34K0AAAAJ,1300.0,18.0
Shuhui Wang,Chinese Academy of Sciences,http://vipl.ict.ac.cn/view_people.php?url=&id=62,h-JxBSYAAAAJ,3118.0,32.0
Ruiping Wang,Chinese Academy of Sciences,http://vipl.ict.ac.cn/homepage/rpwang/index.htm,duIUwpwAAAAJ,5914.0,34.0
Zhilin Wu,Chinese Academy of Sciences,http://lcs.ios.ac.cn/~wuzl,REVw3uQAAAAJ,339.0,11.0
Ran He,Chinese Academy of Sciences,http://teacher.ucas.ac.cn/~heran,ayrg9AUAAAAJ,10071.0,50.0
Yanyan Lan,Chinese Academy of Sciences,http://www.bigdatalab.ac.cn/~lanyanyan,mNfCP3gAAAAJ,5522.0,32.0
Xiangmin Fan,Chinese Academy of Sciences,http://lcs.ios.ac.cn/~xiangmin,ztiVSpcAAAAJ,373.0,11.0
Yan Cai,Chinese Academy of Sciences,http://lcs.ios.ac.cn/~yancai,QotyxBEAAAAJ,799.0,17.0
Jiaxin Zhu,Chinese Academy of Sciences,http://www.tcse.cn/~zhujiaxin,2NTaUWsAAAAJ,177.0,7.0
Yiqiang Chen,Chinese Academy of Sciences,http://rcpc.ict.ac.cn/YiqiangChen,LC3SwhEAAAAJ,8257.0,39.0
Junliang Xing,Chinese Academy of Sciences,https://sites.google.com/site/junliangxing,jSwNd3MAAAAJ,11912.0,42.0
Dejun Jiang,Chinese Academy of Sciences,http://acs.ict.ac.cn/storage/people/jiangdj_zh.html,,,
Robert Shan,Chinese Academy of Sciences,http://vipl.ict.ac.cn/view_people.php?id=12,Vkzd7MIAAAAJ,28287.0,83.0
Hong Chang,Chinese Academy of Sciences,http://vipl.ict.ac.cn/view_people.php?url=&id=54,LX6MnNsAAAAJ,7833.0,36.0
Shihong Xia,Chinese Academy of Sciences,http://humanmotion.ict.ac.cn/en/people/xiashihong.html,,,
Shimin Chen,Chinese Academy of Sciences,http://teacher.ucas.ac.cn/~chensm,mGPuiasAAAAJ,3243.0,26.0
Meina Kan,Chinese Academy of Sciences,http://vipl.ict.ac.cn/homepage/mnkan/index.html,4AKCKKEAAAAJ,4202.0,31.0
Fuzhen Zhuang,Chinese Academy of Sciences,http://www.intsci.ac.cn/users/zhuangfuzhen/index.htm,klJBYrAAAAAJ,6361.0,37.0
Ping Luo,Chinese Academy of Sciences,http://mldm.ict.ac.cn/MLDM/luoping,d5L-OV4AAAAJ,3385.0,29.0
Ben He,Chinese Academy of Sciences,http://www.icip.org.cn/team/heben,EmTFUdQAAAAJ,3575.0,29.0
Zhennan Sun,Chinese Academy of Sciences,http://www.cbsr.ia.ac.cn/users/znsun,PuZGODYAAAAJ,13071.0,58.0
Ying Wang,Chinese Academy of Sciences,https://wangying-ict.github.io,5LoFPSQAAAAJ,1235.0,16.0
Kaiqi Huang,Chinese Academy of Sciences,http://people.ucas.ac.cn/~huangkaiqi?language=en,caQ-OmYAAAAJ,13927.0,57.0
Yongzhen Huang,Chinese Academy of Sciences,http://www.cripac.ia.ac.cn/irds/People/yzhuang.html,OH7-k7oAAAAJ,4121.0,26.0
Yanjun Wu,Chinese Academy of Sciences,http://people.ucas.ac.cn/~wuyanjun,hQoP0nkAAAAJ,877.0,16.0
Qingming Huang,Chinese Academy of Sciences,http://people.ucas.edu.cn/~0003060?language=en,J1vMnRgAAAAJ,18516.0,67.0
Qing He,Chinese Academy of Sciences,http://people.ucas.edu.cn/~0000964?language=en,zT-zZucAAAAJ,8074.0,43.0
Xiaojiang Peng,Chinese Academy of Sciences,https://pengxj.github.io,7oRD67kAAAAJ,3437.0,23.0
Ling Li,Chinese Academy of Sciences,http://people.ucas.ac.cn/~lli,,,
Xiujuan Chai,Chinese Academy of Sciences,http://people.ucas.edu.cn/~0032526?language=en,ZcL91HsAAAAJ,1967.0,25.0
Bin Wang,Chinese Academy of Sciences,http://people.ucas.ac.cn/~wangbin,tDajnHEAAAAJ,6109.0,32.0
Chengqing Zong,Chinese Academy of Sciences,http://www.nlpr.ia.ac.cn/cip/english/zong.htm,l8lvKOQAAAAJ,6512.0,35.0
Qing Wang,Chinese Academy of Sciences,http://people.ucas.ac.cn/~wangqing,t1DbhhoAAAAJ,3495.0,29.0
Jun Wei,Chinese Academy of Sciences,http://people.ucas.ac.cn/~weijun,2GVRKYkAAAAJ,2791.0,25.0
Jingqiang Lin,Chinese Academy of Sciences,http://www.escience.cn/people/linjingqiang/index.html,UimjP5sAAAAJ,1574.0,16.0
Libo Zhang,Chinese Academy of Sciences,http://people.ucas.ac.cn/~zhanglibo,u92yhxUAAAAJ,772.0,15.0
Jun Yan,Chinese Academy of Sciences,http://people.ucas.ac.cn/~yanjun,YRuji3AAAAAJ,1241.0,16.0
Xiaobing Feng,Chinese Academy of Sciences,http://people.ucas.ac.cn/~fengxiaobing,XAJAiZEAAAAJ,2505.0,18.0
Bao-Gang Hu,Chinese Academy of Sciences,http://people.ucas.ac.cn/~hubaogang,Npo7kokAAAAJ,7533.0,44.0
Junjie Wang,Chinese Academy of Sciences,http://people.ucas.edu.cn/~jwang2015,FkLKCRMAAAAJ,407.0,13.0
Bingpeng Ma,Chinese Academy of Sciences,http://people.ucas.edu.cn/~bpma,fClDLgMAAAAJ,3492.0,27.0
Mingyu Chen,Chinese Academy of Sciences,http://asg.ict.ac.cn/cmy/?page_id=12,_hZiQeUAAAAJ,1924.0,23.0
Guoquan Wu,Chinese Academy of Sciences,http://people.ucas.edu.cn/~gqwu,eZ6OCCIAAAAJ,421.0,11.0
Feifei Ma,Chinese Academy of Sciences,http://people.ucas.edu.cn/~feifeima,nbUWp5wAAAAJ,403.0,9.0
Hu Han,Chinese Academy of Sciences,https://sites.google.com/site/huhanhomepage/publication,4v709-MAAAAJ,4969.0,37.0
Kang Liu,Chinese Academy of Sciences,http://www.nlpr.ia.ac.cn/cip/~liukang/index.html,DtZCfl0AAAAJ,12945.0,45.0
Jun Zhao,Chinese Academy of Sciences,http://nlpr-web.ia.ac.cn/cip/english/~junzhao/index.html,HljRttwAAAAJ,15243.0,51.0
Yu Qiao,Chinese Academy of Sciences,http://mmlab.siat.ac.cn/yuqiao/index.html,gFtI-8QAAAAJ,34474.0,71.0
Guo-Zhong Dai,Chinese Academy of Sciences,https://ieeexplore.ieee.org/author/37274248100,,,
Zhenfeng Zhang,Chinese Academy of Sciences,http://people.ucas.ac.cn/~zfzhang,KQB-cKAAAAAJ,2717.0,30.0
Yungang Bao,Chinese Academy of Sciences,http://asg.ict.ac.cn/baoyg,F2vVbs8AAAAJ,1545.0,19.0
JingZheng Wu,Chinese Academy of Sciences,http://people.ucas.ac.cn/~jingzheng,hQoP0nkAAAAJ,918.0,16.0
Liang Wang,Chinese Academy of Sciences,http://www.cbsr.ia.ac.cn/users/liangwang,8kzzUboAAAAJ,27870.0,76.0
Xiaowei He,Chinese Academy of Sciences,http://peridynamics.com/index.html,p-IpzScAAAAJ,295.0,9.0
Lian Li,Chinese Academy of Sciences,http://people.ucas.ac.cn/~lianli,yAIhkEsAAAAJ,953.0,17.0
T. N. Tan,Chinese Academy of Sciences,http://english.cas.cn/about_us/administration/administrators/201409/t20140926_128522.html,W-FGd_UAAAAJ,51980.0,110.0
Xiang Ao,Chinese Academy of Sciences,https://aoxaustin.github.io,W8wrWfMAAAAJ,928.0,18.0
Chi-Wing Fu,Chinese University of Hong Kong,http://www.cse.cuhk.edu.hk/~cwfu,e5AJDrEAAAAJ,9240.0,50.0
Siu On Chan,Chinese University of Hong Kong,https://www.cse.cuhk.edu.hk/~siuon,,,
Wei Meng,Chinese University of Hong Kong,https://www.cse.cuhk.edu.hk/~wei,CBLnYLEAAAAJ,1413.0,16.0
Hanqiu Sun,Chinese University of Hong Kong,http://www.cse.cuhk.edu.hk/~hanqiu,ezvIdPEAAAAJ,2741.0,28.0
Jeffrey Xu Yu,Chinese University of Hong Kong,http://www.se.cuhk.edu.hk/people/yu.html,iHevumsAAAAJ,23639.0,80.0
James Cheng,Chinese University of Hong Kong,http://www.cse.cuhk.edu.hk/~jcheng,M--dS1EAAAAJ,2685.0,21.0
J. H. M. Lee,Chinese University of Hong Kong,https://www.cse.cuhk.edu.hk/~jlee,3IV-UTsAAAAJ,2728.0,27.0
Benjamin W. Wah,Chinese University of Hong Kong,https://wah.cse.cuhk.edu.hk,WL8igVEAAAAJ,10931.0,52.0
Evan F. Y. Young,Chinese University of Hong Kong,http://www.cse.cuhk.edu.hk/~fyyoung,dRpbUkMAAAAJ,3722.0,35.0
Yu Li,Chinese University of Hong Kong,https://liyu95.com,8YHZx-AAAAAJ,1259.0,20.0
Tsung-Yi Ho,Chinese University of Hong Kong,https://www.cse.cuhk.edu.hk/people/faculty/tsung-yi-ho,TRDUYkAAAAAJ,4622.0,39.0
Irwin King,Chinese University of Hong Kong,https://www.cse.cuhk.edu.hk/irwin.king,MXvC7tkAAAAJ,24121.0,70.0
Henry Hong Xu,Chinese University of Hong Kong,https://henryhxu.github.io,BZHzIFIAAAAJ,3526.0,36.0
John C. S. Lui,Chinese University of Hong Kong,http://www.cse.cuhk.edu.hk/~cslui,7LVjQ7MAAAAJ,740.0,11.0
Andrej Bogdanov,Chinese University of Hong Kong,http://www.cse.cuhk.edu.hk/~andrejb,MCZpAkEAAAAJ,1844.0,25.0
D. F. Wong,Chinese University of Hong Kong,https://www.erg.cuhk.edu.hk/erg/DeanMessage,WPhoQiUAAAAJ,14765.0,62.0
Michael R. Lyu,Chinese University of Hong Kong,http://www.cse.cuhk.edu.hk/lyu,uQnBgK0AAAAJ,45965.0,104.0
Bei Yu,Chinese University of Hong Kong,http://www.cse.cuhk.edu.hk/~byu,dK-URsEAAAAJ,2180.0,18.0
Xiao-Gang Wang,Chinese University of Hong Kong,http://www.ee.cuhk.edu.hk/~xgwang,0xAFzNsAAAAJ,747.0,17.0
Dahua Lin,Chinese University of Hong Kong,http://dahualin.org,GMzzRRUAAAAJ,20808.0,59.0
Jiaya Jia,Chinese University of Hong Kong,http://www.cse.cuhk.edu.hk/leojia,XPAkzTEAAAAJ,43535.0,87.0
Farzan Farnia,Chinese University of Hong Kong,http://www.cse.cuhk.edu.hk/~farnia,GYPCqcYAAAAJ,549.0,8.0
Chris Ding,Chinese University of Hong Kong,https://sds.cuhk.edu.cn/en/teacher/197,q7FfnjgAAAAJ,57420.0,96.0
Qi Dou,Chinese University of Hong Kong,https://www.cse.cuhk.edu.hk/~qdou,iHh7IJQAAAAJ,12179.0,49.0
Yat Chiu Law,Chinese University of Hong Kong,http://www.cse.cuhk.edu.hk/~yclaw,,,
Yufei Tao,Chinese University of Hong Kong,http://www.cse.cuhk.edu.hk/~taoyf,3FmJBHkAAAAJ,20562.0,69.0
Zili Shao,Chinese University of Hong Kong,http://www.cse.cuhk.edu.hk/~shao,HlxIVWYAAAAJ,4612.0,37.0
Sibo Wang,Chinese University of Hong Kong,http://www1.se.cuhk.edu.hk/~swang,b2gLqsgAAAAJ,1042.0,17.0
Hong Cheng,Chinese University of Hong Kong,http://www1.se.cuhk.edu.hk/~hcheng,s3lQL7YAAAAJ,11849.0,52.0
Kwong-Sak Leung,Chinese University of Hong Kong,http://www.cs.cuhk.edu.hk/~ksleung,x--r9cIAAAAJ,10007.0,54.0
Siu-Hang Or,Chinese University of Hong Kong,http://www.cse.cuhk.edu.hk/~shor,qhZIdGYAAAAJ,542.0,9.0
Kevin Y. Yip,Chinese University of Hong Kong,http://www.cse.cuhk.edu.hk/~kevinyip,pAD5GlEAAAAJ,24133.0,45.0
Shengyu Zhang,Chinese University of Hong Kong,http://www.cse.cuhk.edu.hk/~syzhang,h9_LPeAAAAAJ,2692.0,28.0
Qiang Xu,Chinese University of Hong Kong,http://www.cse.cuhk.edu.hk/~qxu,eSiKPqUAAAAJ,5826.0,39.0
Liwei Wang,Chinese University of Hong Kong,https://lwwangcse.github.io,qnbdnZEAAAAJ,4994.0,20.0
Patrick P. C. Lee,Chinese University of Hong Kong,http://www.cse.cuhk.edu.hk/~pclee,gyRtVVEAAAAJ,7100.0,43.0
Pheng-Ann Heng,Chinese University of Hong Kong,https://www.cse.cuhk.edu.hk/~pheng,OFdytjoAAAAJ,30603.0,87.0
Man Hon Wong,Chinese University of Hong Kong,http://www.cse.cuhk.edu.hk/~mhwong,KGXAyxYAAAAJ,9217.0,48.0
Kin Hong Wong,Chinese University of Hong Kong,http://www.cse.cuhk.edu.hk/~khwong,qTcmHIcAAAAJ,6550.0,41.0
Ho-fung Leung,Chinese University of Hong Kong,http://www.cse.cuhk.edu.hk/~lhf,,,
Eric Lo,Chinese University of Hong Kong,https://appsrv.cse.cuhk.edu.hk/~ericlo,7t-EG0kAAAAJ,1243.0,18.0
Ming-Chang Yang,Chinese University of Hong Kong,http://www.cse.cuhk.edu.hk/~mcyang,sVkR5hYAAAAJ,676.0,14.0
Leizhen Cai,Chinese University of Hong Kong,https://www.cse.cuhk.edu.hk/~lcai,,,
Tien-Tsin Wong,Chinese University of Hong Kong,http://www.cse.cuhk.edu.hk/~ttwong,05U81tIAAAAJ,7415.0,49.0
Lai-Wan Chan,Chinese University of Hong Kong,http://www.cse.cuhk.edu.hk/~lwchan,9z_5eo8AAAAJ,13925.0,63.0
Ada Wai-Chee Fu,Chinese University of Hong Kong,http://www.cse.cuhk.edu.hk/~adafu,tcwyqtUAAAAJ,17146.0,63.0
Nagul Cooharojananone,Chulalongkorn University,http://pioneer.netserv.chula.ac.th/~cnagul,,,
Peraphon Sophatsathit,Chulalongkorn University,https://cop.car.chula.ac.th/%E0%B8%9E%E0%B8%B5%E0%B8%A3%E0%B8%B0%E0%B8%9E%E0%B8%B1%E0%B8%99%E0%B8%98%E0%B9%8C,,,
