Name,affiliation,homepage,scholar-id,citations,h-index
Jop Briët,CWI,http://homepages.cwi.nl/~jop,pWvIuEoAAAAJ,741.0,15.0
Fahrad Arbab,CWI,http://homepages.cwi.nl/~farhad,GTW3mJ4AAAAJ,10947.0,41.0
Frank S. de Boer,CWI,http://homepages.cwi.nl/~frb,5EtjjF8AAAAJ,27851.0,64.0
Rob D. van der Mei,CWI,http://www.few.vu.nl/~mei,MTrV8cgAAAAJ,3069.0,37.0
Robert van Liere,CWI,http://homepages.cwi.nl/~robertl,vPVFGmsAAAAJ,3645.0,31.0
Roeland M. H. Merks,CWI,https://www.cwi.nl/people/2230,rLcMoaUAAAAJ,3860.0,31.0
Hannes Mühleisen,CWI,https://www.cwi.nl/people/2600,lBF-mDAAAAAJ,1024.0,16.0
Tijs van der Storm,CWI,http://homepages.cwi.nl/~storm,yJ5PAekAAAAJ,1949.0,19.0
Joost Batenburg,CWI,https://www.cwi.nl/people/1742,6WpX7xUAAAAJ,7506.0,42.0
Peter A. Boncz,CWI,http://homepages.cwi.nl/~boncz,DCIZE1kAAAAJ,10837.0,53.0
Peter D. Grünwald,CWI,http://homepages.cwi.nl/~pdg,wItp6h8AAAAJ,6750.0,34.0
Martin L. Kersten,CWI,http://homepages.cwi.nl/~mk,Kr6jppsAAAAJ,11060.0,48.0
Stefan Manegold,CWI,http://homepages.cwi.nl/~manegold,BauIS1IAAAAJ,5714.0,34.0
Lynda Hardman,CWI,http://homepages.cwi.nl/~lynda,tO5nca4AAAAJ,5911.0,37.0
Eric J. Pauwels,CWI,https://www.cwi.nl/people/1302,5w7YLWMAAAAJ,2678.0,26.0
Steven Pemberton,CWI,http://homepages.cwi.nl/~steven,4lp6VgkAAAAJ,1323.0,16.0
Ronald Cramer,CWI,http://homepages.cwi.nl/~cramer,Hxj1rlgAAAAJ,364.0,9.0
Joke Blom,CWI,http://homepages.cwi.nl/~gollum,Za0-ttMAAAAJ,3717.0,30.0
Jan J. M. M. Rutten,CWI,https://www.cwi.nl/people/127,2vudJR4AAAAJ,8836.0,46.0
Serge Fehr,CWI,http://homepages.cwi.nl/~fehr,UPhB8eQAAAAJ,3779.0,30.0
Laura Hollink,CWI,http://homepages.cwi.nl/~hollink,T6b4scsAAAAJ,3487.0,24.0
Ivan Herman,CWI,http://homepages.cwi.nl/~ivan,ofRrImEAAAAJ,6286.0,30.0
Paul Klint,CWI,http://homepages.cwi.nl/~paulk,auuOyXoAAAAJ,10294.0,39.0
Han la Poutré,CWI,http://homepages.cwi.nl/~hlp,,,
Sander M. Bohte,CWI,http://homepages.cwi.nl/~sbohte,zHlebkUAAAAJ,4498.0,28.0
Lior Pachter,California Institute of Technology,http://pachterlab.github.io/biography.html,DKfEcuEAAAAJ,93815.0,72.0
Tracey Ho,California Institute of Technology,http://www.its.caltech.edu/~tho,bI2zeOUAAAAJ,13040.0,48.0
Erik Winfree,California Institute of Technology,http://www.dna.caltech.edu/~winfree,5GQF2FwAAAAJ,25474.0,61.0
Alan H. Barr,California Institute of Technology,http://www.eas.caltech.edu/people/2923/profile,,,
Joel A. Tropp,California Institute of Technology,http://users.cms.caltech.edu/~jtropp,i4_3daEAAAAJ,41293.0,55.0
Adam Wierman,California Institute of Technology,http://www.cs.caltech.edu/~adamw,4OvOdSgAAAAJ,9528.0,52.0
Venkat Chandrasekaran,California Institute of Technology,http://users.cms.caltech.edu/~venkatc,,,
Alain J. Martin,California Institute of Technology,http://www.eas.caltech.edu/people/3119/profile,nwfZfqoAAAAJ,14442.0,61.0
Leonard J. Schulman,California Institute of Technology,http://www.cs.caltech.edu/~schulman,HgaNy9kAAAAJ,23105.0,81.0
Mathieu Desbrun,California Institute of Technology,http://www.geometry.caltech.edu/~mathieu,a8ZyGisAAAAJ,22047.0,70.0
Yaser S. Abu-Mostafa,California Institute of Technology,https://work.caltech.edu,,,
Pietro Perona,California Institute of Technology,https://www.vision.caltech.edu/Perona.html,j29kMCwAAAAJ,118679.0,111.0
Peter Schröder,California Institute of Technology,http://www.cs.caltech.edu/~ps,t3TgxNwAAAAJ,24927.0,66.0
Thomas Vidick,California Institute of Technology,http://cms.caltech.edu/~vidick,IGDs4HwAAAAJ,3610.0,32.0
Chris Umans,California Institute of Technology,http://www.cs.caltech.edu/~umans,uNsqlqYAAAAJ,3525.0,29.0
Fernando G. S. L. Brandão,California Institute of Technology,http://fernandobrandao.org,zmDJrh0AAAAJ,12174.0,45.0
Yisong Yue,California Institute of Technology,http://www.yisongyue.com,tEk4qo8AAAAJ,6884.0,44.0
Steven H. Low,California Institute of Technology,http://www.eas.caltech.edu/people/3109/profile,4BrebIYAAAAJ,41588.0,91.0
Philipp Reinecke,Cardiff University,https://www.cardiff.ac.uk/people/view/978577-reinecke-philipp,,,
Alun D. Preece,Cardiff University,https://www.cardiff.ac.uk/people/view/91745-preece-alun,jKz-U3wAAAAJ,6710.0,42.0
Christine L. Mumford,Cardiff University,https://www.cardiff.ac.uk/people/view/118148-mumford-christine,4z8juZ0AAAAJ,2339.0,25.0
Jianhua Shao,Cardiff University,https://www.cardiff.ac.uk/people/view/118162-shao-jianhua,,,
Yipeng Qin,Cardiff University,https://www.cardiff.ac.uk/people/view/1508897-qin-yipeng,ojgWPpgAAAAJ,956.0,7.0
Alexia Zoumpoulaki,Cardiff University,https://www.cardiff.ac.uk/people/view/978549-zoumpoulaki-alexia,HVvcecAAAAAJ,224.0,7.0
Parisa Eslambolchilar,Cardiff University,https://www.cardiff.ac.uk/people/view/634369-eslambolchilar-parisa,FWUy4HAAAAAJ,1196.0,15.0
Kathryn E. Jones,Cardiff University,https://www.cardiff.ac.uk/people/view/978504-jones-kathryn,BMZenCsAAAAJ,16.0,3.0
Omer F. Rana,Cardiff University,https://www.cardiff.ac.uk/people/view/118157-rana-omer,TboOBAMAAAAJ,12823.0,54.0
Irena Spasic,Cardiff University,https://www.cardiff.ac.uk/people/view/118164-spasic-irena,UoSHrWcAAAAJ,4540.0,31.0
Kirill A. Sidorov,Cardiff University,https://www.cardiff.ac.uk/people/view/118163-sidorov-kirill,XrsZDmoAAAAJ,234.0,8.0
Stuart M. Allen,Cardiff University,https://www.cardiff.ac.uk/people/view/78682-allen-stuart,dHKSFRsAAAAJ,1966.0,26.0
Angelika Kimmig,Cardiff University,https://www.cardiff.ac.uk/people/view/634329-kimmig-angelika,_H5OzrgAAAAJ,3093.0,24.0
Federico Liberatore,Cardiff University,https://www.cardiff.ac.uk/people/view/1721244-liberatore-federico,GGKi22kAAAAJ,1328.0,14.0
Ian M. Cooper,Cardiff University,https://www.cardiff.ac.uk/people/view/118123-cooper-ian,xaQYN0gAAAAJ,52.0,4.0
Paul L. Rosin,Cardiff University,https://www.cardiff.ac.uk/people/view/118160-rosin-paul,V5E7JXsAAAAJ,16709.0,65.0
Nervo Verdezoto,Cardiff University,https://www.cardiff.ac.uk/people/view/1724100-verdezoto-dias-nervo,0jUyuFAAAAAJ,784.0,14.0
George Theodorakopoulos,Cardiff University,https://www.cardiff.ac.uk/people/view/118169-theodorakopoulos-george,HjmhIJMAAAAJ,4046.0,20.0
Carolina Fuentes,Cardiff University,https://www.cardiff.ac.uk/people/view/1764542-fuentes-carolina,HMu_pZ0AAAAJ,168.0,7.0
Katarzyna Stawarz,Cardiff University,https://www.cardiff.ac.uk/people/view/1764545-stawarz-katarzyna,s_HiBtEAAAAJ,872.0,11.0
Neetesh Saxena,Cardiff University,https://www.cardiff.ac.uk/people/view/1724111-saxena-neetesh,ERttXewAAAAJ,1656.0,21.0
Richard Booth,Cardiff University,https://www.cardiff.ac.uk/people/view/473179-booth-richard,r2orIhYAAAAJ,1550.0,22.0
Martin Caminada,Cardiff University,https://www.cardiff.ac.uk/people/view/473184-caminada-martin,PyfFzdUAAAAJ,4814.0,31.0
Jing Wu,Cardiff University,https://www.cardiff.ac.uk/people/view/118177-wu-jing,ms46emIAAAAJ,511.0,13.0
David W. Walker,Cardiff University,https://www.cardiff.ac.uk/people/view/118172-walker-david,W-IMms4AAAAJ,18181.0,53.0
Hantao Liu,Cardiff University,https://www.cardiff.ac.uk/people/view/374951-liu-hantao,JIeS9r4AAAAJ,1754.0,22.0
Padraig Corcoran,Cardiff University,https://www.cardiff.ac.uk/people/view/155896-corcoran-padraig,eoqE1OEAAAAJ,1800.0,22.0
Fernando Loizides,Cardiff University,https://www.cardiff.ac.uk/people/view/978548-loizides-fernando,Bi4yMA8AAAAJ,608.0,13.0
Pete Burnap,Cardiff University,https://www.cardiff.ac.uk/people/view/44219-burnap-pete,wirikBAAAAAJ,6765.0,38.0
Alia I. Abdelmoty,Cardiff University,https://www.cardiff.ac.uk/people/view/118100-abdelmoty-alia,i-r88O4AAAAJ,1702.0,23.0
Hélène de Ribaupierre,Cardiff University,https://www.cardiff.ac.uk/people/view/543130-de-ribaupierre-helene,xpoZDGgAAAAJ,113.0,6.0
Bailin Deng,Cardiff University,https://www.cardiff.ac.uk/people/view/598849-deng-bailin,zNXnH-UAAAAJ,1273.0,18.0
Yu-Kun Lai,Cardiff University,https://www.cardiff.ac.uk/people/view/118139-lai-yukun,0i-Nzv0AAAAJ,5741.0,39.0
Frank C. Langbein,Cardiff University,https://www.cardiff.ac.uk/people/view/118140-langbein-frank,33a3FZ8AAAAJ,2144.0,20.0
Roger M. Whitaker,Cardiff University,https://www.cardiff.ac.uk/people/view/118176-whitaker-roger,,,
Luis Espinosa Anke,Cardiff University,https://www.cardiff.ac.uk/people/view/1063569-anke-luis,elA4WqkAAAAJ,1141.0,19.0
Daniel J. Finnegan,Cardiff University,https://www.cardiff.ac.uk/people/view/1496260-finnegan-daniel,,,
Ian J. Taylor,Cardiff University,https://www.cardiff.ac.uk/people/view/118167-taylor-ian,JlqiAJkAAAAJ,10879.0,46.0
Hiroyuki Kido,Cardiff University,https://www.cardiff.ac.uk/people/view/1724085-kido-hiroyuki,PzwETlYAAAAJ,253.0,7.0
Christopher B. Jones,Cardiff University,https://www.cardiff.ac.uk/people/view/118137-jones-christopher,IYzBO24AAAAJ,6834.0,40.0
Steven Schockaert,Cardiff University,https://www.cardiff.ac.uk/people/view/133772-schockaert-steven,hNCN09AAAAAJ,3246.0,29.0
Yazmin Angélica Ibáñez-García,Cardiff University,https://www.cardiff.ac.uk/people/view/1418353-ibanez-garcia-yazmin,7ag8h6sAAAAJ,259.0,8.0
Bernard F. Schutz,Cardiff University,https://www.cardiff.ac.uk/people/view/102415-schutz-bernard,,,
Xianfang Sun,Cardiff University,https://www.cardiff.ac.uk/people/view/118165-sun-xianfang,VwEdUpIAAAAJ,3209.0,25.0
Charith Perera,Cardiff University,https://www.cardiff.ac.uk/people/view/1273249-perera-charith,gWSHiEkAAAAJ,9667.0,32.0
Victor Gutiérrez-Basulto,Cardiff University,https://www.cardiff.ac.uk/people/view/543129-gutierrez-basulto-victor,L2eFo5IAAAAJ,569.0,15.0
A. David Marshall,Cardiff University,https://www.cardiff.ac.uk/people/view/118142-marshall-david,7HJzGQYAAAAJ,6561.0,39.0
Sylwia Polberg,Cardiff University,https://www.cardiff.ac.uk/people/view/1453389-polberg-sylwia,00wi2WAAAAAJ,459.0,13.0
Matthias Sebastian Treder,Cardiff University,https://www.cardiff.ac.uk/people/view/1231069-treder-matthias,iEBE0qgAAAAJ,3969.0,28.0
Wendy K. Ivins,Cardiff University,https://www.cardiff.ac.uk/people/view/118135-ivins-wendy,,,
Liam D. Turner,Cardiff University,https://www.cardiff.ac.uk/people/view/473239-turner-liam,YO4cVgsAAAAJ,348.0,9.0
Mike Lakoju,Cardiff University,https://www.cardiff.ac.uk/people/view/1117869-lakoju-mike,,,
Yuhua Li,Cardiff University,https://www.cardiff.ac.uk/people/view/1063589-li-yuhua,33T8CtwAAAAJ,4865.0,26.0
Yulia Cherdantseva,Cardiff University,https://www.cardiff.ac.uk/people/view/118119-cherdantseva-yulia,W_CRsMsAAAAJ,1088.0,11.0
Martin J. Chorley,Cardiff University,https://www.cardiff.ac.uk/people/view/118120-chorley-martin,t3R1ZLgAAAAJ,687.0,16.0
Amir Javed,Cardiff University,https://www.cardiff.ac.uk/people/view/473246-javed-amir,,,
Louise Knight,Cardiff University,https://www.cardiff.ac.uk/people/view/1235342-knight-louise,hdQxi5cAAAAJ,3947.0,25.0
José Camacho-Collados,Cardiff University,https://www.cardiff.ac.uk/people/view/1178085-camacho-collados-jose,NP4KdQQAAAAJ,2750.0,24.0
Ali Arya,Carleton University,http://www.csit.carleton.ca/~arya,Per9R0UAAAAJ,1135.0,17.0
Olga Baysal,Carleton University,http://olgabaysal.com,1yuYTRAAAAAJ,1513.0,20.0
Majid Komeili,Carleton University,http://people.scs.carleton.ca/~majidkomeili,AIHFesoAAAAJ,507.0,12.0
Prosenjit Bose,Carleton University,http://jitbose.ca,1jR53ZQAAAAJ,9627.0,44.0
AbdelRahman Abdou,Carleton University,http://people.scs.carleton.ca/~abdou,qEl1DpQAAAAJ,262.0,10.0
Oliver Matias van Kaick,Carleton University,http://people.scs.carleton.ca/~olivervankaick,IfvyBBUAAAAJ,2844.0,21.0
Robert Biddle,Carleton University,https://carleton.ca/scs/people/robert-biddle,Z3jkhWIAAAAJ,9966.0,48.0
Mengchi Liu,Carleton University,http://www.scs.carleton.ca/~mengchi,,,
Douglas G. Howe,Carleton University,https://carleton.ca/scs/people/doug-howe,,,
Evangelos Kranakis,Carleton University,http://www.scs.carleton.ca/~kranakis,fDcEuo4AAAAJ,11671.0,49.0
Doron Nussbaum,Carleton University,https://carleton.ca/scs/people/doron-nussbaum,,,
Mark Lanthier,Carleton University,https://carleton.ca/scs/people/mark-lanthier,,,
Jean-Pierre Corriveau,Carleton University,http://www.scs.carleton.ca/~jeanpier,SmEIZO0AAAAJ,969.0,13.0
Wilf R. LaLonde,Carleton University,http://www.scs.carleton.ca/~lalonde,,,
Dwight Deugo,Carleton University,http://www.scs.carleton.ca/~deugo,,,
Audrey Girouard,Carleton University,https://cil.csit.carleton.ca,wP7xkUEAAAAJ,3222.0,26.0
Leo Bertossi,Carleton University,http://www.scs.carleton.ca/~bertossi,TeBUgNcAAAAJ,5442.0,31.0
Sonia Chiasson,Carleton University,https://carleton.ca/scs/people/sonia-chiasson,wg8yZz8AAAAJ,5728.0,34.0
Anil Somayaji,Carleton University,http://www.scs.carleton.ca/~soma,cQUT9bAAAAAJ,10612.0,25.0
Pat Morin,Carleton University,https://carleton.ca/scs/people/pat-morin,MQI9NXEAAAAJ,30305.0,55.0
David Mould,Carleton University,http://www.scs.carleton.ca/~mould,,,
Michiel H. M. Smid,Carleton University,http://www.scs.carleton.ca/~michiel,,,
Anil Maheshwari,Carleton University,http://www.scs.carleton.ca/~maheshwa,-6ZbKwoAAAAJ,3508.0,31.0
Frank Dehne,Carleton University,https://carleton.ca/scs/people/frank-dehne,nHJDhwoAAAAJ,5610.0,42.0
B. John Oommen,Carleton University,http://www.scs.carleton.ca/~oommen,E5TiDR4AAAAJ,6652.0,40.0
Tony White,Carleton University,https://carleton.ca/scs/people/tony-white,,,
Nicola Santoro,Carleton University,http://www.scs.carleton.ca/~santoro,A9jJPF8AAAAJ,11709.0,57.0
Michel Barbeau,Carleton University,https://carleton.ca/scs/people/michel-barbeau,,,
Yuhong Guo,Carleton University,https://carleton.ca/scs/people/yuhong-guo,Q7VKnRYAAAAJ,5335.0,34.0
Jörg-Rüdiger Sack,Carleton University,http://www.scs.carleton.ca/~sack,,,
Paul C. van Oorschot,Carleton University,http://www.scs.carleton.ca/~paulv,CMRzTi8AAAAJ,44702.0,81.0
Louis D. Nel,Carleton University,http://www.scs.carleton.ca/~ldnel,,,
Ahmed El-Roby,Carleton University,https://people.scs.carleton.ca/~ahmedelroby,DA68vjUAAAAJ,111.0,5.0
Fei Fang,Carnegie Mellon University,https://www.andrew.cmu.edu/user/feif,VdZQ1EgAAAAJ,16635.0,44.0
Alonzo Kelly,Carnegie Mellon University,http://www.frc.ri.cmu.edu/users/alonzo,W7yeGUoAAAAJ,8811.0,44.0
Kiron K. Skinner,Carnegie Mellon University,https://www.cmu.edu/ir/cirp-people/faculty-affiliates/kiron-k-skinner.html,,,
Ken Koedinger,Carnegie Mellon University,http://pact.cs.cmu.edu/koedinger.html,_8DDVkAAAAAJ,35512.0,88.0
Farnam Jahanian,Carnegie Mellon University,https://www.cmu.edu/leadership/the-provost,,,
Gary K. Fedder,Carnegie Mellon University,https://users.ece.cmu.edu/~fedder,JOMYt6gAAAAJ,12232.0,59.0
Kemal Oflazer,Carnegie Mellon University,https://www.andrew.cmu.edu/user/ko,JLk0hs8AAAAJ,5782.0,38.0
James D. Herbsleb,Carnegie Mellon University,http://herbsleb.org,Q3xxVngAAAAJ,25120.0,65.0
Christian Kästner,Carnegie Mellon University,https://www.cs.cmu.edu/~ckaestne,PR-ZnJUAAAAJ,14762.0,65.0
Justine Sherry,Carnegie Mellon University,http://www.justinesherry.com,InPotdgAAAAJ,2981.0,17.0
Graham Neubig,Carnegie Mellon University,http://www.phontron.com,wlosgkoAAAAJ,14496.0,64.0
Alan M. Frieze,Carnegie Mellon University,https://www.math.cmu.edu/~af1p,EqKRQ4YAAAAJ,22504.0,72.0
Michael I. Shamos,Carnegie Mellon University,http://euro.ecom.cmu.edu/shamos.html,PswI6pYAAAAJ,18022.0,23.0
Tai Sing Lee,Carnegie Mellon University,http://www.cnbc.cmu.edu/~tai,9TAiIIMAAAAJ,10531.0,29.0
Aniket Kittur,Carnegie Mellon University,https://www.hcii.cmu.edu/people/aniket-kittur,2vZ5zRQAAAAJ,12907.0,44.0
Amy E. Ogan,Carnegie Mellon University,https://www.hcii.cmu.edu/people/amy-ogan,I0ZGaCQAAAAJ,1712.0,21.0
Doug Sicker,Carnegie Mellon University,https://www.cmu.edu/epp/people/faculty/douglas-sicker.html,Pl23MTUAAAAJ,5696.0,33.0
J. Zico Kolter,Carnegie Mellon University,http://www.zicokolter.com,UXh1I6UAAAAJ,19345.0,52.0
Vincent Hellendoorn,Carnegie Mellon University,https://vhellendoorn.github.io,PfYrc5kAAAAJ,985.0,10.0
Heather Miller,Carnegie Mellon University,http://heather.miller.am,dpghk3cAAAAJ,457.0,10.0
André Platzer,Carnegie Mellon University,http://symbolaris.com,Y80iWtgAAAAJ,7297.0,45.0
