Name,affiliation,homepage,scholar-id,citations,h-index
Odorico M. Mendizabal,Federal University of Rio Grande,http://www.mendizabal.c3.furg.br,r34bzIYAAAAJ,180.0,9.0
Rodrigo Zelir Azzolin,Federal University of Rio Grande,http://www.rodrigo.c3.furg.br,AaqPK4AAAAAJ,348.0,9.0
Graçaliz Pereira Dimuro,Federal University of Rio Grande,http://gracaliz.c3.furg.br,bDx8DMEAAAAJ,4375.0,35.0
Elias Bou-Harb,Florida Atlantic University,http://faculty.eng.fau.edu/ebouharb,nxEcAJUAAAAJ,2442.0,25.0
Hari Kalva,Florida Atlantic University,http://www.eng.fau.edu/directory/faculty/kalva,FO1NbXUAAAAJ,3586.0,35.0
Mohammad Ilyas,Florida Atlantic University,http://www.eng.fau.edu/directory/faculty/ilyas,ks65XMQAAAAJ,5137.0,29.0
Jason O. Hallstrom,Florida Atlantic University,http://www.eng.fau.edu/directory/faculty/hallstrom,,,
Behnaz Ghoraani,Florida Atlantic University,http://www.eng.fau.edu/directory/faculty/ghoraani,ssLvFH8AAAAJ,914.0,13.0
Ionut Cardei,Florida Atlantic University,http://www.cse.fau.edu/~icardei/index.html,6MZuZB4AAAAJ,1235.0,16.0
Taghi M. Khoshgoftaar,Florida Atlantic University,http://www.cse.fau.edu/~taghi,,,
Reza Azarderakhsh,Florida Atlantic University,http://www.eng.fau.edu/directory/faculty/azarderakhsh/index.php,zsnXFgwAAAAJ,2728.0,29.0
Eduardo Fernández,Florida Atlantic University,http://faculty.eng.fau.edu/fernande,OAfHG7QAAAAJ,9811.0,43.0
Bassem Alhalabi,Florida Atlantic University,http://www.eng.fau.edu/directory/faculty/alhalabi,O72412cAAAAJ,617.0,15.0
Xingquan Zhu,Florida Atlantic University,http://www.cse.fau.edu/~xqzhu,YhKZXtcAAAAJ,18705.0,57.0
Mihaela Cardei,Florida Atlantic University,http://www.cse.fau.edu/~mihaela,TJ_YumoAAAAJ,8588.0,33.0
Dolores DeGroff,Florida Atlantic University,http://www.eng.fau.edu/directory/faculty/degroff,,,
Ankur Agarwal,Florida Atlantic University,http://www.eng.fau.edu/directory/faculty/agarwal,lHvOG4EAAAAJ,5633.0,33.0
William Rhodes,Florida Atlantic University,http://www.fau.edu/ufsgov/standing-committees.php,,,
Shihong Huang,Florida Atlantic University,http://faculty.eng.fau.edu/shihong,c2XTHWgAAAAJ,1410.0,20.0
Abhijit S. Pandya,Florida Atlantic University,http://pire.fiu.edu/faculty/Dr_Pandya.php,,,
Daniel Raviv,Florida Atlantic University,http://www.eng.fau.edu/directory/faculty/raviv,,,
Ravi Shankar,Florida Atlantic University,http://www.eng.fau.edu/directory/faculty/shankar,4nMakAEAAAAJ,2050.0,20.0
Hanqi Zhuang,Florida Atlantic University,http://www.eng.fau.edu/directory/faculty/zhuang,GaLP1jkAAAAJ,5275.0,37.0
Imadeldin Mahgoub,Florida Atlantic University,http://www.eng.fau.edu/directory/faculty/mahgoub,,,
Borko Furht,Florida Atlantic University,http://www.cse.fau.edu/~borko,z1BEGM8AAAAJ,9647.0,46.0
Feng-Hao Liu,Florida Atlantic University,http://www.eng.fau.edu/directory/faculty/liu/index.php,vvWcl-wAAAAJ,1320.0,18.0
Oge Marques,Florida Atlantic University,http://faculty.eng.fau.edu/omarques,ZgWULzYAAAAJ,3794.0,31.0
KwangSoo Yang,Florida Atlantic University,http://faculty.eng.fau.edu/yangk/home/index.html,ou-o00sAAAAJ,507.0,10.0
Ali Zilouchian,Florida Atlantic University,http://www.eng.fau.edu/directory/faculty/zilouchian,,,
Mehrdad Nojoumian,Florida Atlantic University,http://faculty.eng.fau.edu/nojoumian,,,
Yufei Tang,Florida Atlantic University,http://faculty.eng.fau.edu/tangy,tkzHKDoAAAAJ,2768.0,26.0
Michael King,Florida Institute of Technology,https://www.fit.edu/faculty-profiles/5/michael-king,Fdq2INsAAAAJ,10716.0,54.0
David O. LeVan,Florida Institute of Technology,https://www.fit.edu/faculty-profiles/3/david-levan,,,
Eraldo Ribeiro,Florida Institute of Technology,https://www.fit.edu/faculty-profiles/3/eraldo-ribeiro,OhniypkAAAAJ,2448.0,18.0
Debasis Mitra,Florida Institute of Technology,https://cs.fit.edu/~dmitra,NhlPH-8AAAAJ,669.0,13.0
Marco Carvalho,Florida Institute of Technology,https://www.fit.edu/faculty-profiles/5/marco-carvalho/?tracks=mcarvalho,P9uSzk4AAAAJ,2651.0,24.0
Ryan Stansifer,Florida Institute of Technology,https://cs.fit.edu/~ryan,,,
Heather Anne Crawford,Florida Institute of Technology,https://www.fit.edu/faculty-profiles/3/heather-crawford/?tracks=hcrawford,1Xd7XlMAAAAJ,825.0,12.0
William Shoaff,Florida Institute of Technology,http://fit.academia.edu/WilliamShoaff,,,
Phil F. Chan,Florida Institute of Technology,https://cs.fit.edu/~pkc,R_q2Nh4AAAAJ,15176.0,47.0
Keith B. Gallagher,Florida Institute of Technology,https://cs.fit.edu/~kgallagher,iDCDbB4AAAAJ,2389.0,19.0
William Allen,Florida Institute of Technology,http://www.fit.edu,,,
Ronaldo Menezes,Florida Institute of Technology,https://cs.fit.edu/~rmenezes/Home.html,eHej2g8AAAAJ,2467.0,20.0
Thomas C. Eskridge,Florida Institute of Technology,http://fit.academia.edu/ThomasCEskridge,ViQDZUkAAAAJ,2205.0,18.0
Mark A. Finlayson,Florida International University,http://cs.fiu.edu/~markaf,X8peo3AAAAAJ,1059.0,18.0
S. Masoud Sadjadi,Florida International University,http://www.cis.fiu.edu/~sadjadi,,,
Nagarajan Prabakar,Florida International University,http://www.cis.fiu.edu/~prabakar,,,
S. S. Iyengar,Florida International University,http://users.cis.fiu.edu/~iyengar,eNONM8AAAAAJ,19465.0,64.0
Monique Ross,Florida International University,https://www.cis.fiu.edu/faculty-staff/ross-monique,LtfU7CgAAAAJ,356.0,12.0
Alexander Afanasyev,Florida International University,https://users.cs.fiu.edu/~afanasyev,goyNhdoAAAAJ,8565.0,31.0
Dong Chen,Florida International University,http://www.cs.fiu.edu/~dochen,3-nlJyUAAAAJ,1346.0,15.0
Geoffrey S. Smith,Florida International University,http://www.cis.fiu.edu/~smithg,OCmc_bYAAAAJ,5535.0,30.0
A. Selcuk Uluagac,Florida International University,http://nweb.eng.fiu.edu/selcuk,tcK62uAAAAAJ,4636.0,31.0
Leonardo Bobadilla,Florida International University,http://users.cis.fiu.edu/~jabobadi,,,
Giri Narasimhan,Florida International University,http://www.cs.fiu.edu/~giri,Q9PwPo8AAAAJ,5595.0,35.0
Niki Pissinou,Florida International University,https://www.cis.fiu.edu/faculty-staff/pissinou-niki,,,
Shu-Ching Chen,Florida International University,https://www.cs.fiu.edu/~chens,u5HEKr1A8A0C,10586.0,55.0
Janki Bhimani,Florida International University,https://www.cis.fiu.edu/faculty-staff/bhimani-janki,Fnv9DbgAAAAJ&hl,771.0,13.0
Naphtali David Rishe,Florida International University,http://cake.fiu.edu/Rishe,bA1-qT0AAAAJ,5681.0,37.0
Peter J. Clarke,Florida International University,http://www.cis.fiu.edu/~clarkep,dOIx9wcAAAAJ,1408.0,20.0
Bogdan Carbunar,Florida International University,https://users.cs.fiu.edu/~carbunar,B7BCFdoAAAAJ,3578.0,28.0
Jason Liu,Florida International University,http://www.cis.fiu.edu/~liux,l8b0bfcAAAAJ,3724.0,32.0
Mo Sha,Florida International University,https://users.cs.fiu.edu/~msha,hVZiQDQAAAAJ,2035.0,24.0
Ananda Mohan Mondal,Florida International University,https://www.cis.fiu.edu/faculty-staff/mondal-ananda,NdCG8bYAAAAJ,217.0,8.0
Jainendra K. Navlakha,Florida International University,https://www.cis.fiu.edu/faculty-staff/navlakha-jainendra-k,,,
Christine L. Lisetti,Florida International University,http://www.cis.fiu.edu/~lisetti,ZtRvZegAAAAJ,4041.0,29.0
Deng Pan,Florida International University,http://www.cs.fiu.edu/~pand,,,
Masoud Milani,Florida International University,https://www.cis.fiu.edu/faculty-staff/milani-masoud,,,
Kemal Akkaya,Florida International University,http://web.eng.fiu.edu/kakkaya,63HyXSkAAAAJ,16419.0,49.0
Ning Xie,Florida International University,http://www.cs.fiu.edu/~nxie,H9x5YXkAAAAJ,808.0,13.0
Wei Zeng,Florida International University,http://cis.fiu.edu/~wzeng,yKYRdd0AAAAJ,2556.0,30.0
Raju Rangaswami,Florida International University,http://www.cis.fiu.edu/~raju,,,
Christian Poellabauer,Florida International University,https://users.cs.fiu.edu/~cpoellab/,7anf7aEAAAAJ,5066.0,30.0
Mark Allen Weiss,Florida International University,http://www.cis.fiu.edu/~weiss,gfYCK9gAAAAJ,2701.0,18.0
Jie Yang,Florida State University,http://www.cs.fsu.edu/~jieyang,2futSMoAAAAJ,12578.0,53.0
Xiuwen Liu,Florida State University,http://www.koofers.com/florida-state-university-fsu/instructors/liu-755220,2GH5rWkAAAAJ,4429.0,31.0
Zhenhai Duan,Florida State University,http://www.cs.fsu.edu/~duan,DB5xu7gAAAAJ,2604.0,23.0
Daniel Schwartz,Florida State University,http://www.cs.fsu.edu/~schwartz,JMzCwGEAAAAJ,20986.0,60.0
Michael Mascagni,Florida State University,http://www.cs.fsu.edu/~mascagni,c6RD1lIAAAAJ,2733.0,29.0
Michael N. Gubanov,Florida State University,http://www.mgubanov.com,4-2U_I8AAAAJ,643.0,17.0
Sudhir Aggarwal,Florida State University,http://www.cs.fsu.edu/~sudhir,ivzz1G4AAAAJ,3072.0,21.0
Lois Wright Hawkes,Florida State University,http://www.cs.fsu.edu/~hawkes,,,
Robert A. van Engelen,Florida State University,https://www.asee.org/public/conferences/32/papers/9523/view,6qaOBTMAAAAJ,2359.0,22.0
Piyush Kumar,Florida State University,http://compgeom.com/~piyush,aqdN-aUAAAAJ,3399.0,29.0
Shayok Chakraborty,Florida State University,https://shayokch.com,5f3w1p0AAAAJ,1896.0,17.0
Grigory Fedyukovich,Florida State University,https://www.cs.princeton.edu/~grigoryf/about.html,dv7u9JgAAAAJ,787.0,18.0
Sonia Haiduc,Florida State University,https://www.cs.fsu.edu/~shaiduc,PH0OA2QAAAAJ,2006.0,22.0
Mike Burmester,Florida State University,http://www.cs.fsu.edu/~burmeste,,,
Gary Tyson,Florida State University,http://www.cs.fsu.edu/~tyson,vC_bjb0gU4EC,3432.0,29.0
Zhi Wang,Florida State University,http://www.cs.fsu.edu/~zwang,Y9SwH_0AAAAJ,5071.0,26.0
Peixiang Zhao,Florida State University,http://www.cs.fsu.edu/~zhao,ajRhtAkAAAAJ,2792.0,22.0
Xian Fan,Florida State University,https://www.cs.fsu.edu/~fan/index.html,Cy91GecAAAAJ,15085.0,17.0
Xiaonan Zhang,Florida State University,https://www.cs.fsu.edu/~xzhang/index.html,i2zf_1QAAAAJ,141.0,7.0
Zhenghao Zhang,Florida State University,http://www.cs.fsu.edu/~zzhang,sfCo01gAAAAJ,1082.0,16.0
Alan Kuhnle,Florida State University,http://www.alankuhnle.com,,,
Ashok Srinivasan,Florida State University,http://www.cs.fsu.edu/~asriniva/home,MEt-KIwAAAAJ,5108.0,23.0
Weikuan Yu,Florida State University,http://www.cs.fsu.edu/~yuw,G5I0JlwAAAAJ,3548.0,31.0
Xin Yuan,Florida State University,http://www.cs.fsu.edu/~xyuan,ZatdtQ8AAAAJ,33409.0,90.0
An-I Andy Wang,Florida State University,http://www.cs.fsu.edu/~awang,QK-cRZ0AAAAJ,1612.0,19.0
David B. Whalley,Florida State University,http://www.cs.fsu.edu/~whalley,bH9h9x4AAAAJ,7666.0,40.0
Viet Tung Hoang,Florida State University,http://www.cs.fsu.edu/~tvhoang,ggcCMuIAAAAJ,2140.0,17.0
Katinka Wolter,Freie Universitaet Berlin,https://www.mi.fu-berlin.de/inf/groups/ag-tech/staff/0Current/wolter.html,JqtocLYAAAAJ,2358.0,28.0
Lutz Prechelt,Freie Universitaet Berlin,http://www.mi.fu-berlin.de/w/Main/LutzPrechelt,ZY2MP7QAAAAJ,9558.0,34.0
Matthias Wählisch,Freie Universitaet Berlin,http://www.cs.fu-berlin.de/~waehl,EjmivsUAAAAJ,4239.0,31.0
Jochen H. Schiller,Freie Universitaet Berlin,http://www.mi.fu-berlin.de/inf/groups/ag-tech/staff/0Current/schiller.html,bmbitrMAAAAJ,8165.0,37.0
Wolfgang Johann Heinrich Mulzer,Freie Universitaet Berlin,https://www.mi.fu-berlin.de/inf/groups/ag-ti/members/professoren/Mulzer_Wolfgang.html,,,
Günter Rote,Freie Universitaet Berlin,http://page.mi.fu-berlin.de/rote,,,
Eirini Ntoutsi,Freie Universitaet Berlin,https://www.mi.fu-berlin.de/inf/groups/ag-KIML/members/Professoren/Ntoutsi.html,RdA9uxYAAAAJ,2718.0,24.0
Martin Welsch,Friedrich Schiller University Jena,http://www.minet.uni-jena.de/www/fakultaet/welsch,,,
Eberhard Zehendner,Friedrich Schiller University Jena,http://www2.informatik.uni-jena.de/~nez,,,
Peter Dittrich,Friedrich Schiller University Jena,http://www.informatik.uni-jena.de/csb,XCULQaAAAAAJ,3676.0,33.0
Joachim Denzler,Friedrich Schiller University Jena,http://www.inf-cv.uni-jena.de/denzler.html,bhpi3vgAAAAJ,8481.0,44.0
Manja Marz,Friedrich Schiller University Jena,http://www.rna.uni-jena.de,,,
Sebastian Böcker,Friedrich Schiller University Jena,http://bio.informatik.uni-jena.de,TWoYOQ4AAAAJ,7228.0,46.0
Kai Lawonn,Friedrich Schiller University Jena,http://vis.uni-jena.de,fx7xoMYAAAAJ,1194.0,22.0
Ernst Günter Schukat-Talamazzini,Friedrich Schiller University Jena,http://www.minet.uni-jena.de/www/fakultaet/schukat,,,
Sören Laue,Friedrich Schiller University Jena,https://theinf2.informatik.uni-jena.de/People/Soeren+Laue.html,XLOcv_sAAAAJ,521.0,14.0
Clemens Beckstein,Friedrich Schiller University Jena,http://ki.informatik.uni-jena.de,,,
Wilhelm R. Rossak,Friedrich Schiller University Jena,http://swt.informatik.uni-jena.de,,,
Olaf Beyersdorff,Friedrich Schiller University Jena,https://www.fmi.uni-jena.de/Beyersdorff.html,Zf7cjPkAAAAJ,1011.0,21.0
Martin Mundhenk,Friedrich Schiller University Jena,http://www.complexity.uni-jena.de,,,
Sina Zarrieß,Friedrich Schiller University Jena,https://sinazarriess.github.io,7OOP0iAAAAAJ,399.0,10.0
Birgitta König-Ries,Friedrich Schiller University Jena,http://fusion.cs.uni-jena.de/fusion,DbusQz8AAAAJ,3971.0,30.0
Joachim Giesen,Friedrich Schiller University Jena,http://theinf2.informatik.uni-jena.de,,,
Lutz Maicher,Friedrich Schiller University Jena,http://tt.uni-jena.de,8k5_f7cAAAAJ,528.0,11.0
Martin Bücker,Friedrich Schiller University Jena,http://www2.informatik.uni-jena.de,,,
Yijia Chen,Fudan University,http://basics.sjtu.edu.cn/~chen,pBqhBdoAAAAJ,671.0,13.0
Wei Zhang,Fudan University,http://www.cs.fudan.edu.cn/?page_id=2019,D1dHP5kAAAAJ,2794.0,26.0
Jin Zhao,Fudan University,http://www.cs.fudan.edu.cn/?page_id=2033,,,
Qi Zhang,Fudan University,http://nlp.fudan.edu.cn/~qzhang,XfqR3yYAAAAJ,4492.0,34.0
Peng Wang,Fudan University,http://www.cs.fudan.edu.cn/?page_id=1953,7lLdhrIAAAAJ,137261.0,124.0
Zhiping Xu,Fudan University,http://www.cs.fudan.edu.cn/en/?page_id=2145,mH_E5eAAAAAJ,213.0,4.0
Yinan Jing,Fudan University,http://www.cs.fudan.edu.cn/?page_id=1848,,,
Xuanjing Huang,Fudan University,http://www.cs.fudan.edu.cn/?page_id=1836,RGsMgZA4H78C,11376.0,51.0
Yun Xiong,Fudan University,http://www.cs.fudan.edu.cn/?page_id=1979,,,
Zhi-Hui Wang,Fudan University,http://www.cs.fudan.edu.cn/?page_id=1958###,Z66hJ3EAAAAJ,25560.0,69.0
Chaofeng Sha,Fudan University,http://www.cs.fudan.edu.cn/?page_id=1918###,,,
Weiwei Sun,Fudan University,http://www.cs.fudan.edu.cn/?page_id=1923,,,
Haibin Kan,Fudan University,http://www.cs.fudan.edu.cn/?page_id=14441,,,
Fei Wang,Fudan University,http://www.cs.fudan.edu.cn/?page_id=1948,,,
Yinsheng Li,Fudan University,http://www.cs.fudan.edu.cn/?page_id=1869###,,,
X. Sean Wang,Fudan University,http://www.cs.fudan.edu.cn/?page_id=1249?lang=eng,AHOG_MgAAAAJ,8221.0,45.0
Yanwei Fu,Fudan University,https://yanweifu.github.io,Vg54TcsAAAAJ,6698.0,37.0
Bihuan Chen,Fudan University,https://chenbihuan.github.io,Cz-4wl0AAAAJ,1487.0,19.0
Xiahai Zhuang,Fudan University,http://www.sdspeople.fudan.edu.cn/zhuangxiahai,XlavIMcAAAAJ,3130.0,26.0
Yuan Tang,Fudan University,http://people.csail.mit.edu/yuantang,kC2YD14AAAAJ,645.0,9.0
Wenyun Zhao,Fudan University,http://www.cs.fudan.edu.cn/en/?page_id=2103,,,
Zengfeng Huang,Fudan University,http://www.cse.ust.hk/~huangzf,FwNBuXUAAAAJ,1084.0,13.0
Mi Zhang,Fudan University,https://cs.fudan.edu.cn/3f/f6/c25909a278518/page.htm,lXL7QxMAAAAJ,1732.0,14.0
Tun Lu,Fudan University,http://cscw.fudan.edu.cn/%E7%A7%91%E7%A0%94%E9%98%9F%E4%BC%8D/%E6%95%99%E5%B8%88%E5%8F%8A%E5%8D%9A%E5%A3%AB%E5%90%8E/%E5%8D%A2%E6%9A%BE,VYEL_GQAAAAJ,1024.0,18.0
Shanfeng Zhu,Fudan University,http://datamining-iip.fudan.edu.cn,,,
Yitong Wang,Fudan University,http://dataology.fudan.edu.cn/85/89/c4601a34185/page.htm,,,
Shuigeng Zhou,Fudan University,http://admis.fudan.edu.cn/~sgzhou,yAE-Av4AAAAJ,9839.0,54.0
Guangliang Yang,Fudan University,https://yang-guangliang.github.io,bh1JfPkAAAAJ,246.0,8.0
Yu-Gang Jiang,Fudan University,http://www.yugangjiang.info,f3_FP8AAAAAJ,17018.0,61.0
Rudolf Fleischer,Fudan University,http://www.tcs.fudan.edu.cn/~rudolf,SyshpvAAAAAJ,3666.0,28.0
Yangfan Zhou,Fudan University,http://www.y-droid.com,qPcorFEAAAAJ,1797.0,20.0
Weili Han,Fudan University,http://crypto.fudan.edu.cn/people/weili,n5g_EI0AAAAJ,2557.0,23.0
Kai Zhang,Fudan University,https://kay21s.github.io,GvuK7z4AAAAJ,343.0,7.0
Sharon Xianghua Ding,Fudan University,http://www.xianghuading.com,B9M48i8AAAAJ,822.0,16.0
Zhongyu Wei,Fudan University,http://www.sdspeople.fudan.edu.cn/zywei,AjLDxxgAAAAJ,2391.0,25.0
Xin Peng,Fudan University,http://www.se.fudan.edu.cn/pengxin,wATYGXEAAAAJ,2419.0,27.0
Yan Qiu Chen,Fudan University,http://www.cs.fudan.edu.cn/en/?page_id=1781,,,
Yang Chen,Fudan University,https://chenyang03.wordpress.com,O6tge4UAAAAJ,1932.0,24.0
Minbo Li,Fudan University,http://www.cs.fudan.edu.cn/en/?page_id=1858,,,
Zhemin Yang,Fudan University,http://www.cs.fudan.edu.cn/?page_id=12009###,geN0ks0AAAAJ,1705.0,14.0
Zijing Tan,Fudan University,http://www.cs.fudan.edu.cn/?page_id=1938,,,
Hui Wei,Fudan University,http://www.cs.fudan.edu.cn/en/?page_id=6724,,,
Xudong Li,Fudan University,https://dblp.uni-trier.de/pers/hd/l/Li:Xudong,2ryDzAsAAAAJ,562.0,11.0
Xipeng Qiu,Fudan University,http://homepage.fudan.edu.cn/xpqiu,Pq4Yp_kAAAAJ,8835.0,42.0
Xin Wang,Fudan University,http://homepage.fudan.edu.cn/xinw2013,4KcxzhoAAAAJ,1021.0,17.0
Jie Wu,Fudan University,http://www.cs.fudan.edu.cn/en/?page_id=2258,,,
Zhipeng Xie,Fudan University,http://homepage.fudan.edu.cn/xiezp,,,
Xiang-Dong Zhou,Fudan University,http://homepage.fudan.edu.cn/xdzhou,QUrLihYAAAAJ,2929.0,25.0
Xiu Cao,Fudan University,http://www.cs.fudan.edu.cn/en/?page_id=1765,,,
Wenqing Zhang,Fudan University,http://homepage.fudan.edu.cn/wqzhang/testete,,,
Yijian Wu,Fudan University,http://homepage.fudan.edu.cn/wuyijian,,,
Mingmin Chi,Fudan University,http://homepage.fudan.edu.cn/mingmin,Y8b1W00AAAAJ,2868.0,23.0
Jian Wang,Fudan University,http://homepage.fudan.edu.cn/jianwang,5i7YIEgAAAAJ,1686.0,14.0
Hong Lu,Fudan University,http://homepage.fudan.edu.cn/honglu,bR8b-WIAAAAJ,1292.0,20.0
Cheng Jin,Fudan University,http://homepage.fudan.edu.cn/chengjin,,,
Bo Yan,Fudan University,http://homepage.fudan.edu.cn/boyan,,,
Hui Xu,Fudan University,https://hxuhack.github.io,16neAUkAAAAJ,517.0,13.0
Bin Li,Fudan University,http://homepage.fudan.edu.cn/binli/zh,8t97oL8AAAAJ,3216.0,24.0
Ke Wei,Fudan University,http://www.sdspeople.fudan.edu.cn/weike,9nr1fe8AAAAJ,1222.0,17.0
Chengrong Wu,Fudan University,http://www.cs.fudan.edu.cn/en/?page_id=2253,,,
Su Yang,Fudan University,http://homepage.fudan.edu.cn/suyang,,,
Lingfei Jin,Fudan University,http://www.cs.fudan.edu.cn/?page_id=8856###,S83wFzEAAAAJ,693.0,13.0
Xiangyang Xue,Fudan University,http://homepage.fudan.edu.cn/xyxue/zh,DTbhX6oAAAAJ,12289.0,53.0
Zhe Zhou,Fudan University,https://faculty.fudan.edu.cn/zhouzhe/zh_CN/index.htm,opjl8JkAAAAJ,771.0,12.0
Weidong Zhao,Fudan University,http://www.cs.fudan.edu.cn/?page_id=2038,,,
Ning Gu,Fudan University,http://www.cs.fudan.edu.cn/?page_id=2089,,,
Yanghua Xiao,Fudan University,http://www.cs.fudan.edu.cn/?page_id=2098,odFW4FoAAAAJ,2804.0,27.0
Zhenying He,Fudan University,http://homepage.fudan.edu.cn/zhenying,,,
Yuejie Zhang,Fudan University,http://www.cs.fudan.edu.cn/?page_id=5518###,,,
Zhongzhi Zhang,Fudan University,http://homepage.fudan.edu.cn/zhangzz,DrcEuSkAAAAJ,5056.0,41.0
Yangyong Zhu,Fudan University,http://www.cs.fudan.edu.cn/?page_id=2083,,,
Yaqian Zhou,Fudan University,http://www.cs.fudan.edu.cn/?page_id=2319###,,,
Wei Li,Fudan University,https://dblp.uni-trier.de/pers/hd/l/Li_0012:Wei,,,
Junyu Niu,Fudan University,http://www.cs.fudan.edu.cn/?page_id=2132,,,
Weihua Zhang,Fudan University,http://www.cs.fudan.edu.cn/?page_id=2178###,6Ikypp0AAAAJ,440.0,12.0
Xiaoqing Zheng,Fudan University,http://homepage.fudan.edu.cn/zhengxq,jDNLWHIAAAAJ,1177.0,17.0
Wei Wang,Fudan University,http://www.cs.fudan.edu.cn/?page_id=2439,,,
Yunlei Zhao,Fudan University,http://www.cs.fudan.edu.cn/?page_id=2655###,,,
Min Yang,Fudan University,http://www.cs.fudan.edu.cn/?page_id=2665###,UnKf9FIAAAAJ,2048.0,17.0
Yuan Zhang,Fudan University,https://yuanxzhang.github.io,ZEgzyZcAAAAJ,1385.0,13.0
ZhiHui Lu,Fudan University,http://www.cs.fudan.edu.cn/?page_id=3647,,,
Yanchun Zhang,Fudan University,http://homepage.fudan.edu.cn/yanchunzhang,Z6oy0YIAAAAJ,11477.0,57.0
Jianping Zeng,Fudan University,http://homepage.fudan.edu.cn/zengjp,A-I4mjgAAAAJ,1161.0,20.0
Gulfem Alptekin,Galatasaray University,https://avesis.gsu.edu.tr/gisiklar,QsiWkyMAAAAJ,1211.0,13.0
Ozlem Durmaz,Galatasaray University,https://avesis.gsu.edu.tr/odincel,r9h9Zp4AAAAJ,4944.0,28.0
Ismail Burak Parlak,Galatasaray University,https://avesis.gsu.edu.tr/bparlak,,,
