Name,affiliation,homepage,scholar-id,citations,h-index
Shagufta Mehnaz,Dartmouth College,https://smehnaz.github.io,xG6n34gAAAAJ,366.0,9.0
V. S. Subrahmanian,Dartmouth College,https://faculty-directory.dartmouth.edu/vs-subrahmanian,PLt9wB8AAAAJ,24589.0,75.0
Hsien-Chih Chang,Dartmouth College,https://hcsoso.github.io,BI3CNzAAAAAJ,202.0,8.0
Amit Chakrabarti,Dartmouth College,http://www.cs.dartmouth.edu/~ac,LjP106QAAAAJ,2756.0,28.0
Deeparnab Chakrabarty,Dartmouth College,http://web.cs.dartmouth.edu/people/deeparnab-chakrabarty,JB1j474AAAAJ,2076.0,27.0
Devin J. Balkcom,Dartmouth College,http://www.cs.dartmouth.edu/~devin,w1OP2yAAAAAJ,1468.0,19.0
Arturo Caronongan,De La Salle University,https://www.dlsu.edu.ph/colleges/ccs/faculty-profile/single/?id=32742735361&command=GETPROFILE,XfZmeCYAAAAJ,23.0,2.0
Ann Franchesca B. Laguna,De La Salle University,https://www.dlsu.edu.ph/colleges/ccs/faculty-profile/single/?id=32665780648&command=GETPROFILE,LIFrnCUAAAAJ,267.0,7.0
Oya Aran,De La Salle University,http://www.oyaaran.com,dGXwrtEAAAAJ,2076.0,27.0
Anish M. S. Shrestha,De La Salle University,http://www.a-transposable-element.com,v0omOL4AAAAJ,207.0,7.0
Joanna Pauline Rivera,De La Salle University,https://www.dlsu.edu.ph/colleges/ccs/faculty-profile/single/?id=32665818331&command=GETPROFILE,m_VwacQAAAAJ,18.0,3.0
Neil Patrick Del Gallego,De La Salle University,https://www.dlsu.edu.ph/colleges/ccs/faculty-profile/single/?id=32665809300&command=GETPROFILE,m0pmYBcAAAAJ,28.0,3.0
Fritz Kevin Flores,De La Salle University,https://www.dlsu.edu.ph/colleges/ccs/faculty-profile/single/?id=32665778068&command=GETPROFILE,,,
Merlin Suarez,De La Salle University,https://www.dlsu.edu.ph/colleges/ccs/faculty-profile/single/?id=32742696320&command=GETPROFILE,pWgAanIAAAAJ,348.0,9.0
Christine Diane Lim,De La Salle University,https://www.dlsu.edu.ph/colleges/ccs/faculty-profile/single/?id=32742735307&command=GETPROFILE,,,
Katrina Ysabel Solomon,De La Salle University,https://www.dlsu.edu.ph/colleges/ccs/faculty-profile/single/?id=32665787950&command=GETPROFILE,2NoqTYcAAAAJ,3.0,1.0
Raymund C. Sison,De La Salle University,https://www.dlsu.edu.ph/colleges/ccs/faculty-profile/single/?id=32742700789&command=GETPROFILE,piWqzCYAAAAJ,742.0,14.0
Florante R. Salvador,De La Salle University,https://www.dlsu.edu.ph/colleges/ccs/faculty-profile/single/?id=32742700878&command=GETPROFILE,2waSM7YAAAAJ,27.0,3.0
Joel Ilao,De La Salle University,https://www.dlsu.edu.ph/colleges/ccs/faculty-profile/single/?id=32742738160&command=GETPROFILE,gd8W9ecAAAAJ,128.0,7.0
Marnel Peradilla,De La Salle University,https://www.dlsu.edu.ph/colleges/ccs/faculty-profile/single/?id=32665800576&command=GETPROFILE,Cc5_76kAAAAJ,104.0,5.0
Marivic S. Tangkeko,De La Salle University,https://www.dlsu.edu.ph/colleges/ccs/faculty-profile/single/?id=32742700894&command=GETPROFILE,BVk-h2YAAAAJ,28.0,3.0
Judith J. Azcarraga,De La Salle University,https://www.dlsu.edu.ph/colleges/ccs/faculty-profile/single/?id=32742696285&command=GETPROFILE,,,
Roger Luis Uy,De La Salle University,https://www.dlsu.edu.ph/colleges/ccs/faculty-profile/single/?id=32742701038&command=GETPROFILE,4l3OqhwAAAAJ,27.0,3.0
Jordan Aiko Deja,De La Salle University,https://www.dlsu.edu.ph/colleges/ccs/faculty-profile/single/?id=32665770604&command=GETPROFILE,kqH_ERUAAAAJ,69.0,5.0
Danny C. Cheng,De La Salle University,https://www.dlsu.edu.ph/colleges/ccs/faculty-profile/single/?id=32742667028&command=GETPROFILE,J1ri4YIAAAAJ,88.0,4.0
Daniel Stanley Tan,De La Salle University,https://www.dlsu.edu.ph/colleges/ccs/faculty-profile/single/?id=32665788710&command=GETPROFILE,YD0btrgAAAAJ,241.0,8.0
Mary Jane B. Arcilla,De La Salle University,https://www.dlsu.edu.ph/colleges/ccs/faculty-profile/single/?id=32742661729&command=GETPROFILE,ZfQToeoAAAAJ,29.0,2.0
Thomas James Z. Tiam-Lee,De La Salle University,https://www.dlsu.edu.ph/colleges/ccs/faculty-profile/single/?id=32665788831&command=GETPROFILE,_LmluKUAAAAJ,72.0,5.0
Rafael A. Cabredo,De La Salle University,https://www.dlsu.edu.ph/colleges/ccs/faculty-profile/single/?id=32742737579&command=GETPROFILE,3Fqol3cAAAAJ,128.0,6.0
Arnulfo P. Azcarraga,De La Salle University,https://www.dlsu.edu.ph/colleges/ccs/faculty-profile/single/?id=32742696277&command=GETPROFILE,dBYuhB4AAAAJ,440.0,12.0
Briane Paul Samson,De La Salle University,https://brianesamson.com,oUJrZ_sAAAAJ,87.0,5.0
Teresita Limoanco,De La Salle University,https://www.dlsu.edu.ph/colleges/ccs/faculty-profile/single/?id=32742696123&command=GETPROFILE,HzJ_T8QAAAAJ,27.0,2.0
Jennifer C. Ureta,De La Salle University,https://www.dlsu.edu.ph/colleges/ccs/faculty-profile/single/?id=32665818005&command=GETPROFILE,K263QzQAAAAJ,40.0,4.0
Jocelynn Cu,De La Salle University,https://www.dlsu.edu.ph/colleges/ccs/faculty-profile/single/?id=32742661694&command=GETPROFILE,vHVPmkgAAAAJ,54.0,4.0
Ethel Chua Joy Ong,De La Salle University,https://www.dlsu.edu.ph/colleges/ccs/faculty-profile/single/?id=32742696153&command=GETPROFILE,mssKyjgAAAAJ,297.0,9.0
Nathalie Rose Lim,De La Salle University,https://www.dlsu.edu.ph/colleges/ccs/faculty-profile/single/?id=32742667036&command=GETPROFILE,Y--J7f8AAAAJ,99.0,7.0
Edward P. Tighe,De La Salle University,https://www.dlsu.edu.ph/colleges/ccs/faculty-profile/single/?id=32665809537&command=GETPROFILE,_W85mMIAAAAJ,48.0,3.0
Shirley B. Chu,De La Salle University,https://www.dlsu.edu.ph/colleges/ccs/faculty-profile/single/?id=32742689439&command=GETPROFILE,y_VBFTMAAAAJ,17.0,2.0
Nelson Marcos,De La Salle University,https://www.dlsu.edu.ph/colleges/ccs/faculty-profile/single/?id=32742675245&command=GETPROFILE,,,
Charibeth Cheng,De La Salle University,https://www.dlsu.edu.ph/colleges/ccs/faculty-profile/single/?id=32742678866&command=GETPROFILE,wKwXbiUAAAAJ,274.0,10.0
Macario O. Cordel II,De La Salle University,https://www.dlsu.edu.ph/colleges/ccs/faculty-profile/single/?id=32742735838&command=GETPROFILE,A3iyOR0AAAAJ,201.0,5.0
Conrado R. Ruiz Jr.,De La Salle University,https://www.dlsu.edu.ph/colleges/ccs/faculty-profile/single/?id=32742689520&command=GETPROFILE,y91psfsAAAAJ,277.0,10.0
Craig Miller,DePaul University,http://facsrv.cdm.depaul.edu/~cmiller,XSUQ4A8AAAAJ,976.0,16.0
Peter Hastings,DePaul University,http://reed.cs.depaul.edu/peterh,r-U50JwAAAAJ,4349.0,27.0
Theresa Steinbach,DePaul University,http://www.cdm.depaul.edu/about/Pages/People/facultyinfo.aspx?fid=156,,,
Steven L. Lytinen,DePaul University,http://condor.depaul.edu/slytinen/papers/WS505SmithT.pdf,,,
Norma G. Sutcliffe,DePaul University,http://condor.depaul.edu/mnakayam/Nakayama%20IandM%202005.pdf,,,
Jacob D. Furst,DePaul University,https://www.cdm.depaul.edu/about/Pages/People/facultyinfo.aspx?fid=365,DtYNhI0AAAAJ,3667.0,27.0
Jonathan F. Gemmell,DePaul University,http://www.cdm.depaul.edu/about/Pages/People/facultyinfo.aspx?fid=494,RIhZrvIAAAAJ,1486.0,14.0
John McDonald,DePaul University,http://www.cdm.depaul.edu/about/Pages/People/facultyinfo.aspx?fid=643,,,
Noriko Tomuro,DePaul University,http://condor.depaul.edu/~ntomuro,,,
Massimo DiPierro,DePaul University,https://www.cdm.depaul.edu/about/Pages/People/facultyinfo.aspx?fid=343,,,
Ljubomir Perkovic,DePaul University,http://www.cdm.depaul.edu/about/Pages/People/facultyinfo.aspx?fid=188,6dwowIYAAAAJ,799.0,17.0
Radha Jagadeesan,DePaul University,http://reed.cs.depaul.edu/rjagadeesan,zh0DETsAAAAJ,5902.0,38.0
Hamed Qahri Saremi,DePaul University,https://www.cdm.depaul.edu/about/pages/people/facultyinfo.aspx?fid=1353,po2au14AAAAJ,1352.0,15.0
Amber Settle,DePaul University,http://www.cdm.depaul.edu/about/Pages/People/facultyinfo.aspx?fid=768,eB03rP4AAAAJ,1848.0,21.0
Rosalee Wolfe,DePaul University,http://www.cdm.depaul.edu/about/Pages/People/facultyinfo.aspx?fid=946,S-RYbV0AAAAJ,1094.0,18.0
Enid Montague,DePaul University,http://www.cdm.depaul.edu/about/pages/people/facultyinfo.aspx?fid=1294,y6yxBkEAAAAJ,2941.0,28.0
Eric J. Schwabe,DePaul University,http://www.cdm.depaul.edu/about/Pages/People/facultyinfo.aspx?fid=728,XNKO1TatGm4C,1084.0,15.0
James Yu,DePaul University,http://www.cdm.depaul.edu/about/Pages/People/FacultyInfo.aspx?fid=344,,,
Alex Rasin,DePaul University,http://www.cdm.depaul.edu/about/Pages/People/facultyinfo.aspx?fid=1041,FGs9EMwAAAAJ,10876.0,23.0
Lucia Dettori,DePaul University,https://www.cdm.depaul.edu/about/Pages/People/facultyinfo.aspx?fid=203,WPynrgsAAAAJ,922.0,13.0
Filipo Sharevski,DePaul University,https://www.cdm.depaul.edu/Faculty-and-Staff/Pages/faculty-info.aspx?fid=1341,tihGPGUAAAAJ,242.0,9.0
Xiaoping Jia,DePaul University,http://condor.depaul.edu/xjia,ac2IpoEAAAAJ,803.0,16.0
Anthony Chung,DePaul University,https://www.cdm.depaul.edu/about/Pages/People/facultyinfo.aspx?fid=260,,,
James Riely,DePaul University,http://fpl.cs.depaul.edu/jriely,P_76K3wAAAAJ,2194.0,21.0
Corin Pitcher,DePaul University,http://fpl.cs.depaul.edu/cpitcher,_9BDsmoAAAAJ,571.0,12.0
Makoto Nakayama,DePaul University,https://www.cdm.depaul.edu/about/Pages/People/FacultyInfo.aspx?fid=107,,,
Eric Sedgwick,DePaul University,https://www.cdm.depaul.edu/about/Pages/People/facultyinfo.aspx?fid=121,pKWxgxUAAAAJ,766.0,16.0
Eli T. Brown,DePaul University,https://www.cdm.depaul.edu/about/Pages/People/facultyinfo.aspx?fid=1311,8zeXprkAAAAJ,775.0,9.0
Bamshad Mobasher,DePaul University,http://facweb.cs.depaul.edu/mobasher,VxhX6sAAAAAJ,29205.0,78.0
Xiaowen Fang,DePaul University,http://www.cdm.depaul.edu/about/Pages/People/facultyinfo.aspx?fid=108,QIaogkEAAAAJ,2531.0,21.0
Cynthia Putnam,DePaul University,http://www.cdm.depaul.edu/about/Pages/People/FacultyInfo.aspx?fid=1001,,,
Clark Elliott,DePaul University,http://www.cdm.depaul.edu/about/Pages/People/facultyinfo.aspx?fid=320,,,
Marcus Schaefer,DePaul University,https://www.cdm.depaul.edu/about/Pages/People/facultyinfo.aspx?fid=101,8wQ3nCkAAAAJ,2293.0,27.0
GianMario Besana,DePaul University,http://www.cdm.depaul.edu/about/Pages/People/facultyinfo.aspx?fid=274,IPAFjd0AAAAJ,275.0,9.0
Tanu Malik,DePaul University,http://www.cdm.depaul.edu/Faculty-and-Staff/Pages/faculty-info.aspx?fid=1328,ZvYwdsUAAAAJ,1320.0,22.0
Adam Steele,DePaul University,http://facweb.cs.depaul.edu/asteele,hNimvy4AAAAJ,213.0,8.0
André Berthiaume,DePaul University,http://www.cdm.depaul.edu/about/Pages/People/facultyinfo.aspx?fid=138,,,
Wilfredo Marrero,DePaul University,http://www.cdm.depaul.edu/about/Pages/People/facultyinfo.aspx?fid=120,,,
I-Ping Chu,DePaul University,https://www.cdm.depaul.edu/Faculty-and-Staff/Pages/faculty-info.aspx?fid=249,,,
Evelyn Lulis,DePaul University,http://www.cdm.depaul.edu/about/Pages/People/facultyinfo.aspx?fid=219,,,
David Miller,DePaul University,http://www.depaul.edu/about/administration/Pages/miller.aspx,,,
Iyad A. Kanj,DePaul University,http://www.cdm.depaul.edu/about/Pages/People/facultyinfo.aspx?fid=272,,,
Daniela Raicu,DePaul University,http://facweb.cs.depaul.edu/Dstan,,,
Olayele Adelakun,DePaul University,https://www.cdm.depaul.edu/about/Pages/People/FacultyInfo.aspx?fid=193,qAjiE48AAAAJ,612.0,10.0
John Rogers,DePaul University,http://facweb.cs.depaul.edu/jrogers,,,
Kaidi Xu,Drexel University,https://kaidixu.com,lYK0wlsAAAAJ,1096.0,16.0
Shahin Jabbari,Drexel University,https://shahin-jabbari.github.io,h60zIiUAAAAJ,1530.0,10.0
Christopher W. Geib,Drexel University,http://drexel.edu/cci/contact/Faculty/Geib-Christopher,jF9nhWAAAAAJ,3897.0,32.0
Preetha Chatterjee,Drexel University,https://sites.udel.edu/preethac,5i170moAAAAJ,129.0,6.0
Bruce W. Char,Drexel University,http://drexel.edu/cci/contact/Faculty/Char-Bruce,SMGY4jUAAAAJ,3643.0,21.0
Dario D. Salvucci,Drexel University,http://www.mcs.drexel.edu/~salvucci,i1VJMhgAAAAJ,10406.0,41.0
Emmanouil Pountourakis,Drexel University,https://drexel.edu/cci/about/directory/P/Pountourakis-Emmanouil,gWygCaAAAAAJ,206.0,7.0
M. Brian Blake,Drexel University,http://drexel.edu/cci/contact/Faculty/Blake-MBrian,yviVLyIAAAAJ,5419.0,36.0
Spiros Mancoridis,Drexel University,http://drexel.edu/cci/contact/Faculty/Mancoridis-Spiros,bKGwUrQAAAAJ,5269.0,34.0
Santi Ontañón,Drexel University,http://drexel.edu/cci/contact/Faculty/Ontanon-Santiago,aS-DrOwAAAAJ,4935.0,34.0
David E. Breen,Drexel University,https://www.cs.drexel.edu/~david,d5PqNPgAAAAJ,6134.0,35.0
Jeremy Johnson,Drexel University,https://www.cs.drexel.edu/~jjohnson,0WqVazoAAAAJ,64786.0,52.0
Vasilis Gkatzelis,Drexel University,https://www.cs.drexel.edu/~gkatz,0VBRRRoAAAAJ,820.0,15.0
Ali Shokoufandeh,Drexel University,http://drexel.edu/cci/contact/Faculty/Shokoufandeh-Ali,YrsoRK0AAAAJ,5628.0,37.0
Yuanfang Cai,Drexel University,https://www.cs.drexel.edu/~yfcai,14rruLUAAAAJ,4865.0,36.0
Geoffrey Mainland,Drexel University,https://www.cs.drexel.edu/~mainland,jjWDm9wAAAAJ,3378.0,15.0
Jeffrey L. Popyack,Drexel University,https://www.cs.drexel.edu/~jpopyack,cEscX0cAAAAJ,330.0,11.0
Colin S. Gordon,Drexel University,https://www.cs.drexel.edu/~csgordon,Y9ek5GIAAAAJ,534.0,10.0
Edward Kim,Drexel University,http://edwardkim.net,1q-Fu6cAAAAJ,734.0,15.0
Anru R. Zhang,Duke University,https://anruzhang.github.io,H-PvgRsAAAAJ,2030.0,23.0
Brandon Fain,Duke University,https://sites.duke.edu/btfain/,ldd8O18AAAAJ,297.0,6.0
Lisa Wu,Duke University,https://www.lisawuwills.com,,,
Michael K. Reiter,Duke University,https://reitermk.github.io,vJEa5voAAAAJ,128.0,2.0
Maciej A. Mazurowski,Duke University,https://sites.duke.edu/mazurowski/,HlxjJPQAAAAJ,5451.0,32.0
Rebecca C. Steorts,Duke University,https://resteorts.github.io/,EdgSKFEAAAAJ,1930.0,14.0
Alberto Bartesaghi,Duke University,http://cryoem.cs.duke.edu/,vpf-lMkAAAAJ,6206.0,32.0
Bruce Randall Donald,Duke University,https://www.cs.duke.edu/brd,TkayRqQAAAAJ,13122.0,63.0
Allison J. B. Chaney,Duke University,http://ajbc.io/,EWlUGVcAAAAJ,786.0,7.0
Hai (Helen) Li,Duke University,http://cei.pratt.duke.edu/people/hai-li,E6Tpfq8AAAAJ,15175.0,56.0
Alicia Nicki Washington,Duke University,https://nickiwashington.com/,tMF4ixEAAAAJ,238.0,9.0
Fan Zhang,Duke University,https://www.fanzhang.me/,YTokrfkAAAAJ,2943.0,15.0
Scott C. Schmidler,Duke University,http://www2.stat.duke.edu/~scs/,,,
Katherine Heller,Duke University,http://www2.stat.duke.edu/~kheller,WOAlvmoAAAAJ,4584.0,35.0
Ashwin Machanavajjhala,Duke University,https://users.cs.duke.edu/~ashwin,A0hv6xwAAAAJ,12704.0,39.0
David E. Carlson,Duke University,http://carlson.pratt.duke.edu,R9FqK9cAAAAJ,2611.0,26.0
Alexander J. Hartemink,Duke University,https://users.cs.duke.edu/~amink,HLRZ3oAAAAAJ,11326.0,47.0
Bruce M. Maggs,Duke University,https://users.cs.duke.edu/~bmm,Gwrwxa0AAAAJ,13943.0,56.0
Maria Gorlatova,Duke University,https://ece.duke.edu/faculty/maria-gorlatova,h_DY5OQAAAAJ,1734.0,19.0
Benjamin Rossman,Duke University,https://users.cs.duke.edu/~br148/,,,
David Page,Duke University,https://scholars.duke.edu/person/david.page,z-P08tgAAAAJ,10797.0,44.0
Cynthia Rudin,Duke University,https://users.cs.duke.edu/~cynthia/home.html,mezKJyoAAAAJ,11939.0,48.0
Debmalya Panigrahi,Duke University,https://users.cs.duke.edu/~debmalya,syv4e-EAAAAJ,1809.0,26.0
Jun Yang,Duke University,https://users.cs.duke.edu/~junyang,,,
Kamesh Munagala,Duke University,https://users.cs.duke.edu/~kamesh,PJQPzgcAAAAJ,6690.0,43.0
Alex Volfovsky,Duke University,https://volfovsky.github.io/,9qHFzDoAAAAJ,1373.0,12.0
Jeffrey S. Chase,Duke University,https://users.cs.duke.edu/~chase,SOISrB0AAAAJ,17296.0,63.0
Alvin R. Lebeck,Duke University,https://users.cs.duke.edu/~alvy,6s2hs3oAAAAJ,7610.0,38.0
Neil Zhenqiang Gong,Duke University,http://people.duke.edu/~zg70,t6uCsYoAAAAJ,4403.0,33.0
Kartik Nayak,Duke University,https://users.cs.duke.edu/~kartik,JEyz8wEAAAAJ,2306.0,19.0
Pankaj K. Agarwal,Duke University,https://users.cs.duke.edu/~pankaj,xe0eVksAAAAJ,27215.0,80.0
Lawrence Carin,Duke University,http://people.ee.duke.edu/~lcarin,,,
Sam Wiseman,Duke University,https://swiseman.github.io/,SDavuPAAAAAJ,1961.0,14.0
Michael M. Zavlanos,Duke University,http://people.duke.edu/~mz61/,gqtM2HwAAAAJ,5394.0,35.0
Miroslav Pajic,Duke University,http://people.duke.edu/~mp275,Fbn21-8AAAAJ,3962.0,33.0
Jennifer M. Groh,Duke University,http://people.duke.edu/~jmgroh/,n_BMt9AAAAAJ,3183.0,29.0
Yiran Chen,Duke University,https://ece.duke.edu/faculty/yiran-chen,3G-nnjMAAAAJ,21157.0,71.0
Mary L. Cummings,Duke University,http://hal.pratt.duke.edu/,TqARAGcAAAAJ,6812.0,43.0
John Board,Duke University,https://ece.duke.edu/faculty/john-board,G4sm_HQAAAAJ,2674.0,20.0
A. Robert Calderbank,Duke University,https://ece.duke.edu/faculty/robert-calderbank,XtUBAtwAAAAJ,57084.0,77.0
Sina Farsiu,Duke University,http://people.duke.edu/~sf59/,mzcr92sAAAAJ,17065.0,61.0
Ronald E. Parr,Duke University,https://users.cs.duke.edu/~parr,b-GJ3QIAAAAJ,9878.0,43.0
Raluca Gordân,Duke University,http://gordanlab.cs.duke.edu/,SV2GPKwAAAAJ,3672.0,26.0
Guillermo Sapiro,Duke University,https://ece.duke.edu/faculty/guillermo-sapiro,ISRNX3gAAAAJ,74465.0,110.0
Krishnendu Chakrabarty,Duke University,http://people.ee.duke.edu/~krish,R_VPUyEAAAAJ,33404.0,86.0
Rong Ge,Duke University,https://users.cs.duke.edu/~rongge,MVxcjEoAAAAJ,10452.0,39.0
Daniel J. Sorin,Duke University,http://people.ee.duke.edu/~sorin,bsoRFLAAAAAJ,8279.0,43.0
Sudeepa Roy,Duke University,https://users.cs.duke.edu/~sudeepa,vzfO5TwAAAAJ,1330.0,18.0
Bhuwan Dhingra,Duke University,http://www.cs.cmu.edu/~bdhingra/,SLISZFAAAAAJ,3189.0,26.0
Sayan Mukherjee,Duke University,https://sayanmuk.github.io/,R94cBVgAAAAJ,54067.0,59.0
Xiaobai Sun,Duke University,http://www.cs.duke.edu/people/women/individual/sun.php,,,
Amanda Randles,Duke University,http://randleslab.pratt.duke.edu/,CSrcYkIAAAAJ,4342.0,31.0
Danyang Zhuo,Duke University,https://danyangzhuo.com,E3yOuvEAAAAJ,365.0,10.0
Matthew Lentz,Duke University,http://www.cs.umd.edu/~mlentz/,x0Mys0wAAAAJ,209.0,7.0
John H. Reif,Duke University,https://users.cs.duke.edu/~reif/,Er-gEaoAAAAJ,25762.0,74.0
Shivnath Babu,Duke University,https://users.cs.duke.edu/~shivnath,,,
Carlo Tomasi,Duke University,https://users.cs.duke.edu/~tomasi,xViwZ0QAAAAJ,53483.0,60.0
Xiaowei Yang,Duke University,https://users.cs.duke.edu/~xwy,cVTdh_sAAAAJ,6440.0,30.0
Kishor S. Trivedi,Duke University,https://ece.duke.edu/faculty/kishor-trivedi,fEVXhhAAAAAJ,50081.0,110.0
Sue Black,Durham University,https://www.dur.ac.uk/computer.science/staff/profile/?id=17774,wpkjKkgAAAAJ,990.0,15.0
George Alex Koulieris,Durham University,https://www.dur.ac.uk/computer.science/staff/profile/?id=17133,NWZ7UJUAAAAJ,442.0,10.0
Matthew Johnson,Durham University,https://www.dur.ac.uk/computer.science/staff/profile/?id=2387,4kDHz9AAAAAJ,1225.0,18.0
Alexandra I. Cristea,Durham University,https://www.dur.ac.uk/computer.science/staff/profile/?id=17167,jQMxCKYAAAAJ,5151.0,38.0
Suncica Hadzidedic,Durham University,https://www.dur.ac.uk/computer.science/staff/profile/?id=18580,RYJDV5cAAAAJ,139.0,5.0
Lawrence Mitchell,Durham University,https://www.dur.ac.uk/computer.science/staff/profile/?id=17243,GfzjtHEAAAAJ,1499.0,19.0
Gordon D. Love,Durham University,https://www.dur.ac.uk/computer.science/staff/profile/?id=246,3xJXtlwAAAAJ,4399.0,35.0
Lei Shi,Durham University,https://www.dur.ac.uk/computer.science/staff/profile/?id=18349,t6vecXsAAAAJ,862.0,16.0
Barnaby Martin,Durham University,https://www.dur.ac.uk/computer.science/staff/profile/?id=15258,,,
Craig D. Stewart,Durham University,https://www.dur.ac.uk/computer.science/staff/profile/?id=18474,r9qFr3kAAAAJ,1690.0,22.0
George B. Mertzios,Durham University,https://www.dur.ac.uk/computer.science/staff/profile/?id=9703,61cu4UMAAAAJ,1435.0,24.0
Eleni C. Akrida,Durham University,https://www.dur.ac.uk/computer.science/staff/profile/?id=18445,pjlwmS8AAAAJ,229.0,9.0
Robert Powell,Durham University,https://www.dur.ac.uk/computer.science/staff/profile/?id=8278,24NxejMAAAAJ,60.0,3.0
Noura Al Moubayed,Durham University,https://www.dur.ac.uk/computer.science/staff/profile/?id=14675,GHecv14AAAAJ,685.0,13.0
Toby P. Breckon,Durham University,https://www.dur.ac.uk/computer.science/staff/profile/?id=11955,9hpHb44AAAAJ,6540.0,37.0
Stefan S. Dantchev,Durham University,https://www.dur.ac.uk/computer.science/staff/profile/?id=2378,,,
Yang Long,Durham University,https://www.dur.ac.uk/computer.science/staff/profile/?id=18350,IrkuknEAAAAJ,956.0,17.0
Steven Bradley,Durham University,https://www.dur.ac.uk/computer.science/staff/profile/?id=106,cia3XYoAAAAJ,349.0,10.0
Boguslaw Obara,Durham University,https://www.dur.ac.uk/computer.science/staff/profile/?id=10591,lg9xfisAAAAJ,1808.0,19.0
Daniël Paulusma,Durham University,https://www.dur.ac.uk/computer.science/staff/profile/?id=2380,y1osNKIAAAAJ,3347.0,33.0
Andrei A. Krokhin,Durham University,https://www.dur.ac.uk/computer.science/staff/profile/?id=2381,QhiPV08AAAAJ,3059.0,27.0
Magnus Bordewich,Durham University,https://www.dur.ac.uk/computer.science/staff/profile/?id=3328,rHYx-PMAAAAJ,1154.0,18.0
Hubert P. H. Shum,Durham University,http://hubertshum.com,pkPLCEYAAAAJ,2103.0,26.0
Chris G. Willcocks,Durham University,https://www.dur.ac.uk/computer.science/staff/profile/?id=13966,F5QdeesAAAAJ,375.0,8.0
Maximilien Gadouleau,Durham University,https://www.dur.ac.uk/computer.science/staff/profile/?id=10305,tOHXfZgAAAAJ,825.0,18.0
Ioannis P. Ivrissimtzis,Durham University,https://www.dur.ac.uk/computer.science/staff/profile/?id=4507,7FuCYU0AAAAJ,1175.0,19.0
Tobias Weinzierl,Durham University,https://www.dur.ac.uk/computer.science/staff/profile/?id=12329,pRrvub4AAAAJ,998.0,17.0
Iain A. Stewart,Durham University,https://www.dur.ac.uk/computer.science/staff/profile/?id=1151,pYwb1nMAAAAJ,1481.0,20.0
