Name,affiliation,homepage,scholar-id,citations,h-index
Libin Liu,Peking University,http://libliu.info,q7FiLBkAAAAJ,820.0,9.0
Xiaojun Wan,Peking University,http://www.icst.pku.edu.cn/lcwm/wanxj,lTTeBdkAAAAJ,8199.0,44.0
Wei Zhang,Peking University,http://sei.pku.edu.cn/~zhangw,dXbtRNAAAAAJ,14641.0,44.0
Tianshu Qu,Peking University,http://www.cis.pku.edu.cn/auditory/Staff/Dr.Qu.html,WztllNMAAAAJ,378.0,9.0
Xiao Yuan,Peking University,http://cfcs.pku.edu.cn/english/people/faculty/xiaoyuan/index.htm,eUDwq-wAAAAJ,4706.0,30.0
Tao Wang,Peking University,http://ceca.pku.edu.cn/wangtao,g_EWCQkAAAAJ,1672.0,21.0
Yao Guo,Peking University,http://sei.pku.edu.cn/~yaoguo,hhqHJpMAAAAJ,3129.0,31.0
Yingfei Xiong,Peking University,http://sei.pku.edu.cn/~xiongyf04,kiG3fBsAAAAJ,3967.0,36.0
Leye Wang,Peking University,http://cs.pku.edu.cn/info/1174/2334.htm,o2I4sL8AAAAJ,4075.0,33.0
Shaofeng H.-C. Jiang,Peking University,https://shaofengjiang.cn,F41MSDYAAAAJ,421.0,11.0
Bing Xie,Peking University,http://sei.pku.edu.cn/~xiebing,f66ae1YAAAAJ,2829.0,27.0
Song Chun Zhu,Peking University,http://www.stat.ucla.edu/~sczhu,Al8dyb4AAAAJ,30710.0,86.0
Boxin Shi,Peking University,http://www.shiboxin.com,K1LjZxcAAAAJ,4035.0,32.0
Ya-sha Wang,Peking University,http://sei.pku.edu.cn/~wangys/index.htm,,,
Hongbin Zha,Peking University,http://www.cis.pku.edu.cn/vision/Visual&Robot/people/zha,LQxSSgYAAAAJ,8365.0,47.0
Yanchun Sun,Peking University,http://sei.pku.edu.cn/~sunyc,,,
Guang-Yu Sun,Peking University,http://ceca.pku.edu.cn/en/team.php?action=show&member_id=15,m3f70oYAAAAJ,8034.0,35.0
Yun Liang,Peking University,http://ceca.pku.edu.cn/en/team.php?action=show&member_id=14,Ltp8loUAAAAJ,4403.0,40.0
Zhiyi Ma,Peking University,http://sei.pku.edu.cn/~mzy,,,
Xianghua Ying,Peking University,http://www.cis.pku.edu.cn/vision/Visual&Robot/people/ying/index.htm,27o9L1wAAAAJ,1290.0,18.0
Qun Huang,Peking University,http://net.pku.edu.cn/~huangqun,1bQ4BNwAAAAJ,976.0,14.0
Yuru Pei,Peking University,http://www.cis.pku.edu.cn/vision/Visual&Robot/people/pei%20yuru/pyr.htm,,,
Wen-Xin Li,Peking University,http://ai.pku.edu.cn/people/liwenxin.html,,,
Lu Zhang,Peking University,http://sei.pku.edu.cn/~zhanglu,JUnz2VcAAAAJ,10485.0,55.0
Kuan Cheng,Peking University,https://sites.google.com/site/ckkcdh/home,cHneZMEAAAAJ,144.0,7.0
Dingsheng Luo,Peking University,http://www.cis.pku.edu.cn/auditory/Staff/Dr.Luo.html,,,
Zongqing Lu,Peking University,http://www.cse.psu.edu/~zxl30,k3IFtTYAAAAJ,1578.0,21.0
Jianguo Xiao,Peking University,http://web5.pku.edu.cn/icst/People/4516.htm,Ox427jAAAAAJ,4469.0,32.0
Yisen Wang,Peking University,https://sites.google.com/site/csyisenwang,uMWPDboAAAAJ,2992.0,21.0
Xiaotie Deng,Peking University,http://cfcs.pku.edu.cn/faculty/full_time_faculty/dengxiaotie/index.htm,OBUwP_oAAAAJ,12079.0,52.0
Yadong Mu,Peking University,http://www.muyadong.com,Fqqx4HsAAAAJ,4029.0,28.0
Xin Zhang,Peking University,https://xinpl.github.io,D9NJsrcAAAAJ,706.0,12.0
Tongyang Li,Peking University,https://www.tongyangli.com,ny0ZgiQAAAAJ,411.0,9.0
Huisheng Chi,Peking University,http://www.cis.pku.edu.cn/auditory/Staff/Prof.Chi.html,,,
Aixia Jia,Peking University,http://59.108.48.38:8080/ICSTWIPWeb/jiaaixia.php,,,
Dongyan Zhao,Peking University,http://59.108.48.38:8080/ICSTWIPWeb/zhaody_en.php,,,
Chenren Xu,Peking University,http://soar.group/chenren,IFX5C-cAAAAJ,2846.0,25.0
Xiaoru Yuan,Peking University,http://vis.pku.edu.cn/xiaoruyuan.html,mJJVqRYAAAAJ,4568.0,32.0
Yanzhen Zou,Peking University,http://sei.pku.edu.cn/~zouyz/index.htm,,,
Ming-Hui Zhou,Peking University,http://sei.pku.edu.cn/~zhmh,ba3_FkYAAAAJ,1599.0,20.0
Hao Dong,Peking University,https://zsdonghao.github.io,xLFL4sMAAAAJ,2870.0,17.0
Haiyan Zhao,Peking University,http://sei.pku.edu.cn/~zhhy,z0bu0kIAAAAJ,2563.0,23.0
Xiuli Ma,Peking University,http://www.cis.pku.edu.cn/faculty/system/maxiuli/maxiuli.htm,,,
Xu Sun,Peking University,https://xusun.org,njX9ioAAAAAJ,1682.0,22.0
Hong Mei,Peking University,http://sei.pku.edu.cn/~meih/index_en.html,b-ZYIwoAAAAJ,15248.0,64.0
Hongyan Li,Peking University,http://www.cis.pku.edu.cn/system/webs/Members/Lihongyan_EN.htm,,,
Xinhui Han,Peking University,http://162.105.163.117/index.php?s=/Home/Article/detail/id/557.html,,,
Dan Hao,Peking University,http://sei.pku.edu.cn/~haod,,,
Xingui He,Peking University,http://www.cis.pku.edu.cn/faculty/system/HeXinGui/Xingui_He.htm,,,
Zhi-Hong Deng,Peking University,http://www.cis.pku.edu.cn/faculty/system/dengzhihong/dengzhihong.htm,tRoAxlsAAAAJ,4798.0,30.0
He Wang,Peking University,https://hughw19.github.io,roCAWkoAAAAJ,846.0,11.0
Xiujun Ma,Peking University,http://www.cis.pku.edu.cn/faculty/system/maxiujun/maxiujun.htm,,,
Jinshi Cui,Peking University,http://www.cis.pku.edu.cn/vision/Visual&Robot/people/CuiJinshi/index.htm,mgOosuUAAAAJ,1596.0,21.0
Ying Tan,Peking University,http://www.cis.pku.edu.cn/faculty/system/tanying/TYBiograph.htm,PjNxSPsAAAAJ,14123.0,57.0
Xihong Wu,Peking University,http://www.cis.pku.edu.cn/auditory/Staff/Prof.Wu.html,,,
Yan (Michael) Zhang,Peking University,http://www.cis.pku.edu.cn/faculty/system/zhangyan,W1Ytj3QAAAAJ,55879.0,102.0
Jun Huang,Peking University,https://www.cse.msu.edu/~huangjun,qT7OIRoAAAAJ,1285.0,13.0
Yunhai Tong,Peking University,http://www.cis.pku.edu.cn/faculty/system/tongyunhai/tongyunhai.htm,T4gqdPkAAAAJ,1377.0,20.0
Jufu Feng,Peking University,http://www.cis.pku.edu.cn/faculty/vision/fengjufu/chinese/fjf_english.htm,0MtAVz4AAAAJ,18267.0,73.0
Tong Lin,Peking University,http://www.cis.pku.edu.cn/faculty/vision/lintong/default.htm,,,
Kunqing Xie,Peking University,http://www.cis.pku.edu.cn/faculty/system/xiekunqing/english.htm,,,
Wenfei Wu,Peking University,http://wenfei-wu.github.io,PQsb1ZwAAAAJ,1806.0,16.0
Donggang Cao,Peking University,http://sei.pku.edu.cn/~caodg,,,
Gang Zeng,Peking University,http://www.cis.pku.edu.cn/faculty/vision/zeng,RuHyY6gAAAAJ,3473.0,27.0
Chao Zhang,Peking University,http://www.cis.pku.edu.cn/faculty/vision/zhangchao/zhangchao.htm,i-vJ_-UAAAAJ,391.0,12.0
Yibo Lin,Peking University,http://yibolin.com.cn,155hQCcAAAAJ,1182.0,20.0
Zhenjiang Hu,Peking University,http://sei.pku.edu.cn/~hu,MvGKdLoAAAAJ,5255.0,38.0
Chao Xu,Peking University,http://www.cis.pku.edu.cn/faculty/vision/xuchao/xuchao01.htm,,,
Ge Li,Peking University,http://sei.pku.edu.cn/~lige,,,
Huijing Zhao,Peking University,http://www.cis.pku.edu.cn/faculty/vision/zhaohj/index-e.htm,q-aZF-kAAAAJ,4557.0,35.0
Gang Huang,Peking University,http://sei.pku.edu.cn/~huanggang/index_en.htm,5FxmC14AAAAJ,4502.0,36.0
Liwei Wang,Peking University,http://www.cis.pku.edu.cn/faculty/vision/wangliwei,,,
Wenpin Jiao,Peking University,http://sei.pku.edu.cn/~jwp,,,
Zhouchen Lin,Peking University,http://www.cis.pku.edu.cn/faculty/vision/zlin/zlin.htm,TanjFwoAAAAJ,24614.0,67.0
Vasant G. Honavar,Pennsylvania State University,https://www.eecs.psu.edu/departments/directory-detail-g.aspx?q=vuh11/vuh14,pD_y458AAAAJ,17321.0,60.0
Nan Zhang,Pennsylvania State University,https://faculty.ist.psu.edu/nan,TnytfhkAAAAJ,32903.0,84.0
Rebecca J. Passonneau,Pennsylvania State University,https://www.eecs.psu.edu/departments/directory-detail-g.aspx?q=rjp49,jb9VOp0AAAAJ,8223.0,40.0
Xiang Zhang,Pennsylvania State University,https://faculty.ist.psu.edu/xzz89,,,
Huijuan Xu,Pennsylvania State University,https://www.eecs.psu.edu/departments/directory-detail-g.aspx?q=hkx5063,eml8HfQAAAAJ,3238.0,15.0
Chita R. Das,Pennsylvania State University,http://www.cse.psu.edu/hpcl/people.html,2kXsgI4AAAAJ,13701.0,59.0
Xiaolei Huang,Pennsylvania State University,https://faculty.ist.psu.edu/suh972,iTtzc1UAAAAJ,14461.0,41.0
Webb C. Miller,Pennsylvania State University,http://bio.psu.edu/directory/wcm2,k9T3V7EAAAAJ,246442.0,100.0
Shomir Wilson,Pennsylvania State University,https://shomir.net,0GHjBSUAAAAJ,1751.0,20.0
Swaroop Ghosh,Pennsylvania State University,http://personal.psu.edu/~szg212,RJ1JOgMAAAAJ,2873.0,27.0
Piotr Berman,Pennsylvania State University,https://profiles.psu.edu/profiles/display/112545,,,
Abutalib Aghayev,Pennsylvania State University,https://agayev.github.io,Kfb6IZ4AAAAJ,377.0,8.0
Rui Zhang,Pennsylvania State University,https://ryanzhumich.github.io,8GCLiUwAAAAJ,1721.0,15.0
Aasheesh Kolli,Pennsylvania State University,https://aasheeshkolli.com,UcfzOQYAAAAJ,1435.0,17.0
Suhang Wang,Pennsylvania State University,https://faculty.ist.psu.edu/szw494,cdT_WMMAAAAJ,9572.0,42.0
Timothy Zhu,Pennsylvania State University,https://sites.psu.edu/timothyz,EhCg54EAAAAJ,773.0,10.0
C. Lee Giles,Pennsylvania State University,https://clgiles.ist.psu.edu,sAkg9T8AAAAJ,53475.0,111.0
Dan Kifer,Pennsylvania State University,http://www.cse.psu.edu/~duk17,7PQN6r4AAAAJ,2735.0,24.0
Zhenhui Li,Pennsylvania State University,https://faculty.ist.psu.edu/jessieli,r0nnyGYAAAAJ,7587.0,41.0
Hadi Hosseini,Pennsylvania State University,https://faculty.ist.psu.edu/hadi,bnvEtsMAAAAJ,340.0,10.0
Zihan Zhou,Pennsylvania State University,https://faculty.ist.psu.edu/zzhou/Home.html,vEcgp3AAAAAJ,3720.0,23.0
Debarati Das,Pennsylvania State University,https://www.eecs.psu.edu/departments/directory-detail-g.aspx?q=dxd5606,TLmblv0AAAAJ,92.0,3.0
Arzoo Katiyar,Pennsylvania State University,https://sites.google.com/site/arzook99/home,a20VZPQAAAAJ,627.0,7.0
Paul Medvedev,Pennsylvania State University,http://bmb.psu.edu/directory/pzm11,Gwd6p_8AAAAJ,4235.0,27.0
Thomas F. La Porta,Pennsylvania State University,http://www.cse.psu.edu/~tfl12,t-FPWNgAAAAJ,17841.0,65.0
Jack M. Carroll,Pennsylvania State University,https://jcarroll.ist.psu.edu,7Mg8JZMAAAAJ,49214.0,99.0
Dong Xie,Pennsylvania State University,https://sites.psu.edu/dongx,qha_hPIAAAAJ,530.0,9.0
Jinghui Chen,Pennsylvania State University,https://jinghuichen.github.io,mKia7Y4AAAAJ,1156.0,14.0
Jack Sampson,Pennsylvania State University,http://www.cse.psu.edu/~jms1257,fSQCT0YAAAAJ,3794.0,29.0
Dinghao Wu,Pennsylvania State University,https://faculty.ist.psu.edu/wu,Vxaxv10AAAAJ,3928.0,35.0
Danfeng Zhang,Pennsylvania State University,http://www.cse.psu.edu/~dbz5017,rUZN-zQAAAAJ,1843.0,18.0
Mingfu Shao,Pennsylvania State University,https://sites.psu.edu/mxs2589/about-pi,m1IeAdcAAAAJ,365.0,11.0
Ting He,Pennsylvania State University,https://www.eecs.psu.edu/departments/directory-detail-g.aspx?q=tzh58,g9yS74gAAAAJ,5318.0,34.0
Syed Rafiul Hussain,Pennsylvania State University,https://syed-rafiul-hussain.github.io,mgjniiwAAAAJ,695.0,12.0
Hong Hu,Pennsylvania State University,https://huhong789.github.io,3aaJwkoAAAAJ,970.0,12.0
Martin Fürer,Pennsylvania State University,http://www.cse.psu.edu/~fhs,Pf49QrwAAAAJ,3176.0,23.0
Antonio Blanca,Pennsylvania State University,http://www.cse.psu.edu/~azb1015,tl6ib-MAAAAJ,226.0,9.0
Anand Sivasubramaniam,Pennsylvania State University,http://www.cse.psu.edu/~axs53,JWXlepgAAAAJ,15199.0,64.0
Mahmut T. Kandemir,Pennsylvania State University,http://www.cse.psu.edu/~mtk2,j67v24EAAAAJ,25460.0,75.0
Kamesh Madduri,Pennsylvania State University,http://www.cse.psu.edu/~kxm85,bYI7VMwAAAAJ,4287.0,34.0
Patrick D. McDaniel,Pennsylvania State University,http://www.patrickmcdaniel.org,AMGqrI0AAAAJ,42306.0,79.0
Guohong Cao,Pennsylvania State University,http://www.cse.psu.edu/~gxc27,zD5ZfacAAAAJ,25033.0,82.0
George Kesidis,Pennsylvania State University,http://www.cse.psu.edu/~gik2,g-WedwYAAAAJ,8005.0,44.0
John Hannan,Pennsylvania State University,http://www.eecs.psu.edu/departments/faculty-staff-list.aspx,HAfOGdsAAAAJ,13807.0,46.0
Lee D. Coraor,Pennsylvania State University,http://www.eecs.psu.edu/departments/faculty-staff-list.aspx,,,
Linhai Song,Pennsylvania State University,https://ist.psu.edu/directory/faculty/lus401,RVQMz2sAAAAJ,1399.0,14.0
John J. Metzner,Pennsylvania State University,https://ed.psu.edu/directory,,,
Peng Liu,Pennsylvania State University,https://s2.ist.psu.edu/pliu,qVOHi9cAAAAJ,12221.0,54.0
Xinyu Xing,Pennsylvania State University,https://ist.psu.edu/directory/faculty/uxx16,,,
Mary Jane Irwin,Pennsylvania State University,http://www.cse.psu.edu/~mji,4Mj-BjwAAAAJ,18526.0,69.0
Ting Wang,Pennsylvania State University,https://ist.psu.edu/directory/tbw5359,cwcBTegAAAAJ,3327.0,27.0
Gang Tan,Pennsylvania State University,http://www.cse.psu.edu/~gxt29,JP0dqTEAAAAJ,3907.0,33.0
Trent Jaeger,Pennsylvania State University,http://www.cse.psu.edu/~trj1,,,
Bhuvan Urgaonkar,Pennsylvania State University,http://www.cse.psu.edu/~buu1,ZoI6hPwAAAAJ,8613.0,39.0
Mehrdad Mahdavi,Pennsylvania State University,http://www.cse.psu.edu/~mzm616,HzxnwocAAAAJ,6698.0,31.0
Sean Hallgren,Pennsylvania State University,http://www.cse.psu.edu/~sjh26,,,
Chunhao Wang,Pennsylvania State University,https://www.chunhaowang.com,SvSSCbkAAAAJ,246.0,7.0
Robert T. Collins,Pennsylvania State University,http://www.cse.psu.edu/~rtc12,2Bc3UN4AAAAJ,17199.0,52.0
Narayanan Vijaykrishnan,Pennsylvania State University,http://www.cse.psu.edu/~vxn9,UyeTBeoAAAAJ,26507.0,83.0
Wang-Chien Lee,Pennsylvania State University,http://www.cse.psu.edu/~wul2,9OdHL5wAAAAJ,17658.0,71.0
Dongwon Lee,Pennsylvania State University,http://pike.psu.edu/dongwon,MzL-WnEAAAAJ,9445.0,51.0
Mahanth Gowda,Pennsylvania State University,http://www.cse.psu.edu/~mkg31,R-fOpm4AAAAJ,581.0,11.0
Yanxi Liu,Pennsylvania State University,http://www.cse.psu.edu/~yul11,qYcG-q0AAAAJ,8727.0,47.0
Jesse L. Barlow,Pennsylvania State University,http://www.cse.psu.edu/~b58,,,
Sencun Zhu,Pennsylvania State University,http://www.cse.psu.edu/~sxz16,5qwfn20AAAAJ,14233.0,54.0
Barbara Pernici,Politecnico di Milano,http://home.deib.polimi.it/pernici,r-f9TQEAAAAJ,12367.0,51.0
Matteo Pradella,Politecnico di Milano,http://home.deib.polimi.it/pradella,JXmHbfoAAAAJ,1605.0,24.0
Nicoletta Di Blas,Politecnico di Milano,http://home.deib.polimi.it/diblas,Qa9fmQsAAAAJ,1730.0,22.0
Matteo G. Rossi,Politecnico di Milano,http://home.deib.polimi.it/rossi,X6wFirUAAAAJ,1849.0,26.0
Manuel Roveri,Politecnico di Milano,http://home.deib.polimi.it/roveri,j2NbakMAAAAJ,3666.0,27.0
Marcello Restelli,Politecnico di Milano,http://home.deib.polimi.it/restelli,xdgxRiEAAAAJ,3314.0,30.0
Francesco Musumeci,Politecnico di Milano,http://home.deib.polimi.it/musumeci,RsM0KB0AAAAJ,2141.0,23.0
Alessandro E. C. Redondi,Politecnico di Milano,http://home.deib.polimi.it/redondi,8ka5NmUAAAAJ,1628.0,22.0
Luca Mottola,Politecnico di Milano,http://home.deib.polimi.it/mottola/index.html,VkFc88EAAAAJ,6587.0,41.0
Mauro Negri,Politecnico di Milano,http://home.deib.polimi.it/negri,tcsOBwwAAAAJ,11647.0,56.0
Giuseppe Pelagatti,Politecnico di Milano,http://home.deib.polimi.it/pelagatt,,,
Achille Pattavina,Politecnico di Milano,http://home.deib.polimi.it/pattavina,,,
Stefano Zanero,Politecnico di Milano,http://home.deib.polimi.it/zanero,O2ndaqAAAAAJ,4624.0,34.0
Nicola Gatti,Politecnico di Milano,http://home.deib.polimi.it/ngatti,j-HrYREAAAAJ,3472.0,31.0
Angelo C. Morzenti,Politecnico di Milano,http://home.deib.polimi.it/morzenti,,,
Luca O. Breviglieri,Politecnico di Milano,https://www.deib.polimi.it/eng/people/details/110272,,,
Gerardo Pelosi,Politecnico di Milano,http://home.deib.polimi.it/pelosi,Rlp-N_gAAAAJ,2529.0,28.0
Antonio R. Miele,Politecnico di Milano,http://home.deib.polimi.it/miele,CPGr-IUAAAAJ,1536.0,21.0
Vittorio Zaccaria,Politecnico di Milano,http://home.deib.polimi.it/zaccaria,SUflUEUAAAAJ,2387.0,26.0
Elisa Quintarelli,Politecnico di Milano,http://home.deib.polimi.it/quintare,QpbUFRsAAAAJ,2005.0,22.0
Carlo Brandolese,Politecnico di Milano,http://home.deib.polimi.it/brandolese,NyplYssAAAAJ,948.0,17.0
Florian Daniel,Politecnico di Milano,http://home.deib.polimi.it/daniel,wF6n9-0AAAAJ,88160.0,73.0
Emanuele Della Valle,Politecnico di Milano,http://home.deib.polimi.it/dellavalle,56lK2dUAAAAJ,5009.0,35.0
Andrea Bonarini,Politecnico di Milano,http://home.deib.polimi.it/bonarini,WgxMfwMAAAAJ,4131.0,35.0
Alessandro Campi,Politecnico di Milano,http://home.deib.polimi.it/campi,,,
Giacomo Boracchi,Politecnico di Milano,http://home.deib.polimi.it/boracchi,lBa_mnYAAAAJ,2399.0,25.0
Flaminio Borgonovo,Politecnico di Milano,http://home.deib.polimi.it/borgonov,,,
Daniele Braga,Politecnico di Milano,http://home.deib.polimi.it/braga,yIEvxuoAAAAJ,1489.0,21.0
Cristiana Bolchini,Politecnico di Milano,http://home.deib.polimi.it/bolchini,H-B2cGkAAAAJ,3450.0,30.0
Stefano Bregni,Politecnico di Milano,http://home.deib.polimi.it/bregni,,,
Francesco Bruschi,Politecnico di Milano,http://home.deib.polimi.it/bruschi,,,
Vincenzo Caglioti,Politecnico di Milano,http://home.deib.polimi.it/caglioti,,,
Marco Colombetti,Politecnico di Milano,http://home.deib.polimi.it/colombet,piEqyCsAAAAJ,4314.0,32.0
Antonio Capone,Politecnico di Milano,http://home.deib.polimi.it/capone,KS1VFqgAAAAJ,18791.0,70.0
Cinzia Cappiello,Politecnico di Milano,http://home.deib.polimi.it/cappiell,,,
Stefano Ceri,Politecnico di Milano,http://home.deib.polimi.it/ceri,aiulJmIAAAAJ,32946.0,80.0
Matteo Cesana,Politecnico di Milano,http://home.deib.polimi.it/cesana,bdR2l-sAAAAJ,5039.0,35.0
Sara Comai,Politecnico di Milano,http://home.deib.polimi.it/comai,,,
Paolo Cremonesi,Politecnico di Milano,http://home.deib.polimi.it/cremonesi,dTSOPCMAAAAJ,6126.0,35.0
Gianpolo Cugola,Politecnico di Milano,http://home.deib.polimi.it/cugola,bLmEkPsAAAAJ,6628.0,36.0
Luciano Baresi,Politecnico di Milano,http://home.deib.polimi.it/baresi,xvzzSFgAAAAJ,11257.0,54.0
Luca Barletta,Politecnico di Milano,http://home.deib.polimi.it/barletta,vu_mjR0AAAAJ,1165.0,19.0
Giuseppe Pozzi,Politecnico di Milano,http://home.deib.polimi.it/pozzi,J50uueMAAAAJ,3116.0,23.0
Pierluigi Plebani,Politecnico di Milano,http://home.deib.polimi.it/plebani,FUdUWB4AAAAJ,2456.0,23.0
Chiara Francalanci,Politecnico di Milano,http://home.deib.polimi.it/francala,,,
Dino Mandrioli,Politecnico di Milano,http://home.deib.polimi.it/mandriol,,,
Danilo Ardagna,Politecnico di Milano,http://home.deib.polimi.it/ardagna,2S6m-oYAAAAJ,6174.0,35.0
Alfonso Fuggetta,Politecnico di Milano,http://home.deib.polimi.it/fuggetta,ZJXTUa8AAAAJ,9188.0,34.0
Francesco Amigoni,Politecnico di Milano,http://home.deib.polimi.it/amigoni,qsOtJtsAAAAJ,3731.0,31.0
Marco Brambilla,Politecnico di Milano,http://home.deib.polimi.it/mbrambil,YQV_ChkAAAAJ,7151.0,39.0
Maristella Matera,Politecnico di Milano,http://home.deib.polimi.it/matera,NScXYC0AAAAJ,5264.0,34.0
Marco Masseroli,Politecnico di Milano,http://home.deib.polimi.it/masseroli,IDkIyTcAAAAJ,3059.0,26.0
Davide Martinenghi,Politecnico di Milano,http://home.deib.polimi.it/martinen,E0QQoIMAAAAJ,1663.0,25.0
Piero Fraternali,Politecnico di Milano,http://home.deib.polimi.it/fraterna,IhFm8bIAAAAJ,10629.0,45.0
Alessandro Margara,Politecnico di Milano,http://home.deib.polimi.it/margara,evbpVlMAAAAJ,3137.0,25.0
Guido A. Maier,Politecnico di Milano,http://home.deib.polimi.it/maier,PLEkIaAAAAAJ,5037.0,36.0
Paolo Giacomazzi,Politecnico di Milano,http://home.deib.polimi.it/giacomaz,,,
Sam J. Guinea Montalvo,Politecnico di Milano,http://home.deib.polimi.it/guinea,lTO9PK4AAAAJ,3301.0,29.0
Marco Gribaudo,Politecnico di Milano,http://home.deib.polimi.it/gribaudo,ZlnvxioAAAAJ,228.0,8.0
